PWDR PG3_45611.gsa Bank 1 Mn3Ga_monoclinic  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
   5   7  -2   4   0.53774  12140.30  17.54498     2.377     2.177    51.065     0.248     0.148     0.760     0.052
  10   0  -6   2   0.53772  12139.80  17.54415     0.093     0.085    25.528     0.248     0.148     0.760     0.001
   5   1   5   4   0.53769  12139.26  17.54324     0.515     0.472    51.047     0.248     0.148     0.760     0.011
   3   7   2   4   0.53757  12136.42  17.53844     2.225     2.038    50.999     0.248     0.148     0.760     0.049
   1   1  -9   4   0.53720  12128.10  17.52440     3.379     3.121    50.860     0.248     0.148     0.759     0.074
   5   7  -3   4   0.53709  12125.77  17.52048     3.454     3.204    50.821     0.248     0.148     0.759     0.076
   2   7   3   4   0.53687  12120.70  17.51196     2.874     2.690    50.736     0.248     0.148     0.759     0.063
   4   0   6   2   0.53682  12119.50  17.50995     0.770     0.722    25.358     0.248     0.148     0.759     0.008
  10   1  -4   4   0.53617  12104.96  17.48552     0.306     0.295    50.473     0.249     0.148     0.758     0.007
   9   2  -1   4   0.53599  12100.90  17.47871     2.382     2.304    50.405     0.249     0.149     0.758     0.052
   8   4  -7   4   0.53594  12099.68  17.47667     3.119     3.021    50.385     0.249     0.149     0.758     0.068
   9   3  -2   4   0.53591  12099.06  17.47563     3.569     3.459    50.374     0.249     0.149     0.758     0.077
   8   2   1   4   0.53581  12096.82  17.47188     1.846     1.792    50.337     0.249     0.149     0.757     0.040
   7   3   2   4   0.53557  12091.39  17.46279     3.508     3.423    50.247     0.249     0.149     0.757     0.076
   6   1   4   4   0.53549  12089.62  17.45983     0.345     0.338    50.217     0.249     0.149     0.757     0.007
   1   4   7   4   0.53527  12084.60  17.45144     3.326     3.292    50.134     0.249     0.149     0.757     0.072
   3   7  -5   4   0.53488  12075.80  17.43675     2.717     2.738    49.988     0.249     0.149     0.756     0.058
   2   7  -5   4   0.53483  12074.61  17.43477     2.372     2.394    49.969     0.249     0.149     0.756     0.051
   8   5  -4   4   0.53448  12066.71  17.42160     0.010     0.010    49.838     0.249     0.149     0.756     0.000
   4   5   4   4   0.53397  12055.31  17.40264     0.456     0.467    49.650     0.250     0.149     0.755     0.010
   7   4  -8   4   0.53388  12053.12  17.39900     3.394     3.480    49.614     0.250     0.149     0.755     0.072
  10   1  -6   4   0.53363  12047.66  17.38993     0.221     0.225    49.524     0.250     0.149     0.754     0.005
   1   4  -8   4   0.53337  12041.76  17.38015     3.244     3.253    49.427     0.250     0.149     0.754     0.069
   7   5   0   4   0.53293  12031.63  17.36339     1.681     1.627    49.261     0.250     0.149     0.753     0.036
   6   6   0   4   0.53276  12027.95  17.35730     0.206     0.197    49.201     0.250     0.149     0.753     0.004
   4   1   6   4   0.53276  12027.82  17.35708     0.075     0.072    49.198     0.250     0.149     0.753     0.002
   5   0 -10   2   0.53224  12016.07  17.33769     3.636     3.333    24.503     0.250     0.149     0.752     0.038
   8   5  -3   4   0.53195  12009.72  17.32723     3.190     2.897    48.903     0.250     0.149     0.752     0.067
   2   8  -1   4   0.53193  12009.08  17.32617     3.424     3.108    48.893     0.250     0.149     0.752     0.072
   1   8   1   4   0.53190  12008.38  17.32501     4.008     3.638    48.881     0.251     0.149     0.752     0.084
   5   5   3   4   0.53155  12000.59  17.31219     3.675     3.411    48.755     0.251     0.150     0.751     0.077
   1   8  -2   4   0.53152  11999.93  17.31112     3.836     3.573    48.744     0.251     0.150     0.751     0.080
   5   7  -1   4   0.53126  11994.06  17.30147     0.163     0.157    48.649     0.251     0.150     0.751     0.003
   4   7   1   4   0.53117  11991.96  17.29802     0.099     0.097    48.615     0.251     0.150     0.751     0.002
  10   0  -3   2   0.53086  11984.96  17.28653     1.737     1.774    24.251     0.251     0.150     0.750     0.018
   7   0   3   2   0.53033  11973.09  17.26709     2.149     2.282    24.155     0.251     0.150     0.750     0.022
   9   3  -7   4   0.53026  11971.43  17.26438     1.840     1.951    48.283     0.251     0.150     0.750     0.038
   8   5  -5   4   0.52997  11964.88  17.25368     1.617     1.703    48.177     0.251     0.150     0.749     0.034
   2   3   7   4   0.52947  11953.59  17.23525     1.525     1.642    47.995     0.252     0.150     0.748     0.031
   5   7  -4   4   0.52941  11952.17  17.23295     0.031     0.034    47.973     0.252     0.150     0.748     0.001
   3   5   5   4   0.52940  11952.15  17.23291     1.551     1.684    47.972     0.252     0.150     0.748     0.032
   1   7   4   4   0.52916  11946.63  17.22392     0.083     0.093    47.884     0.252     0.150     0.748     0.002
   6   0 -10   2   0.52900  11942.90  17.21785     0.124     0.139    23.912     0.252     0.150     0.748     0.001
   4   0 -10   2   0.52879  11938.29  17.21035     0.724     0.819    23.875     0.252     0.150     0.747     0.007
   2   8   0   4   0.52870  11936.27  17.20707     0.019     0.021    47.718     0.252     0.150     0.747     0.000
   7   6  -3   4   0.52843  11930.08  17.19702     1.584     1.773    47.619     0.252     0.150     0.747     0.032
   6   6  -6   4   0.52830  11927.30  17.19252     0.276     0.307    47.575     0.252     0.150     0.747     0.006
   5   1 -10   4   0.52828  11926.70  17.19153     0.020     0.022    47.565     0.252     0.150     0.747     0.000
   2   8  -2   4   0.52821  11925.21  17.18913     0.034     0.038    47.541     0.252     0.150     0.747     0.001
   4   7  -5   4   0.52821  11925.18  17.18908     0.009     0.009    47.541     0.252     0.150     0.747     0.000
   0   8   2   4   0.52817  11924.29  17.18764     0.188     0.206    47.527     0.252     0.150     0.747     0.004
   9   2  -8   4   0.52813  11923.26  17.18596     0.423     0.462    47.510     0.252     0.150     0.747     0.009
   4   6   3   4   0.52809  11922.50  17.18473     1.290     1.405    47.498     0.252     0.150     0.746     0.026
   1   7  -5   4   0.52806  11921.74  17.18350     0.029     0.031    47.486     0.252     0.150     0.746     0.001
   4   5  -8   4   0.52802  11920.77  17.18193     0.350     0.379    47.471     0.252     0.150     0.746     0.007
   0   6   6   4   0.52794  11919.04  17.17913     0.145     0.156    47.443     0.252     0.150     0.746     0.003
   7   6  -4   4   0.52757  11910.79  17.16577     0.372     0.394    47.312     0.253     0.151     0.746     0.008
   1   2   8   4   0.52731  11904.94  17.15633     0.182     0.190    47.219     0.253     0.151     0.745     0.004
   3   6   4   4   0.52717  11901.65  17.15101     0.244     0.253    47.167     0.253     0.151     0.745     0.005
  10   1  -3   4   0.52693  11896.27  17.14233     1.303     1.332    47.081     0.253     0.151     0.745     0.026
   7   5  -7   4   0.52688  11895.14  17.14051     3.044     3.102    47.064     0.253     0.151     0.745     0.062
   9   4  -4   4   0.52675  11892.17  17.13573     1.795     1.817    47.017     0.253     0.151     0.745     0.036
  10   2  -5   4   0.52648  11886.00  17.12579     2.814     2.831    46.919     0.253     0.151     0.744     0.057
   7   1   3   4   0.52642  11884.66  17.12363     1.209     1.217    46.898     0.253     0.151     0.744     0.024
   0   5   7   4   0.52639  11883.98  17.12255     2.592     2.609    46.887     0.253     0.151     0.744     0.052
   5   4   4   4   0.52618  11879.44  17.11525     1.950     1.971    46.816     0.253     0.151     0.744     0.039
   7   3  -9   4   0.52602  11875.83  17.10944     2.384     2.429    46.759     0.253     0.151     0.744     0.048
  10   0  -7   2   0.52596  11874.47  17.10725     0.218     0.223    23.369     0.253     0.151     0.743     0.002
   8   2  -9   4   0.52589  11872.80  17.10457     0.430     0.442    46.711     0.253     0.151     0.743     0.009
   5   2   5   4   0.52572  11868.99  17.09845     2.845     2.979    46.651     0.253     0.151     0.743     0.057
   9   4  -5   4   0.52566  11867.62  17.09627     0.193     0.204    46.630     0.253     0.151     0.743     0.004
   2   3  -9   4   0.52557  11865.64  17.09309     1.838     1.965    46.599     0.254     0.151     0.743     0.037
   1   2  -9   4   0.52526  11858.55  17.08172     0.300     0.336    46.487     0.254     0.151     0.742     0.006
   9   0   0   2   0.52515  11856.16  17.07790     2.640     2.997    23.225     0.254     0.151     0.742     0.026
   6   1 -10   4   0.52511  11855.13  17.07626     0.499     0.570    46.434     0.254     0.151     0.742     0.010
   3   0   7   2   0.52505  11853.89  17.07427     0.101     0.116    23.207     0.254     0.151     0.742     0.001
   4   4   5   4   0.52501  11852.94  17.07275     0.181     0.209    46.399     0.254     0.151     0.742     0.004
   4   1 -10   4   0.52491  11850.62  17.06905     0.006     0.007    46.363     0.254     0.151     0.742     0.000
   5   5  -8   4   0.52483  11848.86  17.06623     2.249     2.634    46.336     0.254     0.151     0.742     0.045
   3   5  -8   4   0.52467  11845.26  17.06048     1.865     2.205    46.279     0.254     0.151     0.742     0.037
  10   2  -4   4   0.52430  11836.92  17.04717     0.002     0.002    46.149     0.254     0.151     0.741     0.000
   6   2   4   4   0.52367  11822.57  17.02432     0.254     0.323    45.926     0.254     0.151     0.740     0.005
   4   6  -7   4   0.52327  11813.71  17.01024     0.580     0.718    45.788     0.255     0.152     0.740     0.011
   3   6  -7   4   0.52320  11812.15  17.00776     0.592     0.723    45.764     0.255     0.152     0.740     0.012
   8   5  -2   4   0.52269  11800.48  16.98925     0.053     0.059    45.583     0.255     0.152     0.739     0.001
   7   6  -2   4   0.52251  11796.56  16.98305     3.043     3.336    45.523     0.255     0.152     0.739     0.060
   6   5   2   4   0.52241  11794.25  16.97940     0.000     0.000    45.487     0.255     0.152     0.738     0.000
   5   6   2   4   0.52228  11791.23  16.97461     3.006     3.224    45.441     0.255     0.152     0.738     0.059
  10   1  -7   4   0.52214  11788.19  16.96981     2.671     2.824    45.394     0.255     0.152     0.738     0.052
  10   2  -6   4   0.52193  11783.32  16.96211     0.078     0.081    45.319     0.255     0.152     0.738     0.002
   9   1   0   4   0.52135  11770.28  16.94155     0.495     0.509    45.119     0.256     0.152     0.737     0.010
   3   1   7   4   0.52125  11768.06  16.93805     3.149     3.269    45.085     0.256     0.152     0.737     0.061
   9   4  -3   4   0.52113  11765.21  16.93356     3.055     3.210    45.041     0.256     0.152     0.737     0.059
   4   2   6   4   0.52111  11764.75  16.93285     0.665     0.699    45.034     0.256     0.152     0.737     0.013
   6   4   3   4   0.52069  11755.30  16.91798     2.589     2.775    44.889     0.256     0.152     0.736     0.050
   7   6  -5   4   0.52005  11740.87  16.89535     3.399     3.492    44.669     0.256     0.152     0.735     0.065
   2   6   5   4   0.51961  11731.02  16.87994     2.970     2.919    44.520     0.256     0.152     0.735     0.057
   7   0 -10   2   0.51942  11726.77  16.87330     0.850     0.821    22.228     0.257     0.152     0.734     0.008
   3   0 -10   2   0.51904  11718.05  16.85968     0.421     0.396    22.162     0.257     0.153     0.734     0.004
   3   8  -1   4   0.51895  11716.13  16.85669     1.367     1.280    44.294     0.257     0.153     0.734     0.026
   8   5  -6   4   0.51894  11715.84  16.85624     0.189     0.177    44.290     0.257     0.153     0.734     0.004
   2   8   1   4   0.51890  11715.04  16.85499     1.106     1.034    44.278     0.257     0.153     0.734     0.021
   8   4   0   4   0.51885  11713.90  16.85320     0.072     0.067    44.261     0.257     0.153     0.733     0.001
   3   8  -2   4   0.51861  11708.29  16.84447     0.727     0.676    44.176     0.257     0.153     0.733     0.014
   1   8   2   4   0.51853  11706.55  16.84176     0.627     0.583    44.150     0.257     0.153     0.733     0.012
   5   4  -9   4   0.51850  11706.02  16.84093     0.995     0.926    44.142     0.257     0.153     0.733     0.019
   4   4  -9   4   0.51842  11704.07  16.83789     0.731     0.681    44.112     0.257     0.153     0.733     0.014
   5   7   0   4   0.51840  11703.71  16.83733     3.432     3.195    44.107     0.257     0.153     0.733     0.065
   2   5   6   4   0.51836  11702.80  16.83592     0.433     0.403    44.093     0.257     0.153     0.733     0.008
   9   4  -6   4   0.51799  11694.31  16.82272     3.628     3.352    43.965     0.257     0.153     0.732     0.069
   2   8  -3   4   0.51798  11694.17  16.82251     0.771     0.712    43.963     0.257     0.153     0.732     0.015
   1   8  -3   4   0.51795  11693.52  16.82150     0.849     0.784    43.953     0.257     0.153     0.732     0.016
   3   4   6   4   0.51730  11678.75  16.79859     3.140     3.027    43.732     0.258     0.153     0.731     0.059
   5   6  -7   4   0.51704  11673.00  16.78969     3.574     3.551    43.646     0.258     0.153     0.731     0.067
   5   2 -10   4   0.51691  11670.07  16.78515     3.274     3.274    43.602     0.258     0.153     0.731     0.061
   2   6  -7   4   0.51684  11668.48  16.78270     2.971     2.975    43.578     0.258     0.153     0.731     0.056
   9   3  -1   4   0.51665  11664.16  16.77602     1.299     1.299    43.514     0.258     0.153     0.730     0.024
   8   3   1   4   0.51649  11660.51  16.77039     1.302     1.295    43.459     0.258     0.153     0.730     0.024
   7   1 -10   4   0.51574  11643.65  16.74440     2.595     2.516    43.209     0.258     0.153     0.729     0.048
   9   0  -9   2   0.51569  11642.44  16.74253     3.584     3.461    21.595     0.258     0.153     0.729     0.033
  10   2  -3   4   0.51565  11641.56  16.74117     1.793     1.726    43.177     0.258     0.153     0.729     0.033
   5   7  -5   4   0.51554  11639.04  16.73730     2.497     2.381    43.140     0.258     0.153     0.729     0.046
   6   5  -8   4   0.51546  11637.28  16.73460     0.046     0.044    43.114     0.258     0.153     0.729     0.001
  10   0  -2   2   0.51539  11635.64  16.73208     0.160     0.151    21.545     0.259     0.153     0.729     0.001
   3   1 -10   4   0.51536  11635.11  16.73126     3.035     2.848    43.082     0.259     0.153     0.728     0.056
   0   7   5   4   0.51530  11633.71  16.72910     2.115     1.974    43.061     0.259     0.153     0.728     0.039
   7   2   3   4   0.51517  11630.68  16.72445     2.435     2.244    43.016     0.259     0.153     0.728     0.045
   2   5  -8   4   0.51516  11630.46  16.72412     0.521     0.480    43.013     0.259     0.153     0.728     0.010
   8   0   2   2   0.51505  11627.97  16.72030     0.061     0.056    21.488     0.259     0.153     0.728     0.001
   0   0   9   2   0.51492  11625.17  16.71600     3.147     2.835    21.467     0.259     0.153     0.728     0.029
   6   2 -10   4   0.51394  11603.00  16.68206     0.170     0.138    42.608     0.259     0.154     0.726     0.003
   4   2 -10   4   0.51375  11598.77  16.67560     0.993     0.795    42.546     0.259     0.154     0.726     0.018
   3   8   0   4   0.51290  11579.47  16.64619     4.017     3.441    42.264     0.260     0.154     0.725     0.073
   6   4  -9   4   0.51246  11569.50  16.63103     3.280     2.939    42.118     0.260     0.154     0.724     0.059
   3   4  -9   4   0.51221  11563.84  16.62244     3.743     3.381    42.036     0.260     0.154     0.724     0.068
   9   1  -9   4   0.51209  11561.09  16.61826     0.115     0.104    41.996     0.260     0.154     0.724     0.002
   3   8  -3   4   0.51190  11556.81  16.61177     3.918     3.570    41.934     0.260     0.154     0.724     0.071
   0   8   3   4   0.51181  11554.92  16.60892     3.266     2.986    41.907     0.260     0.154     0.723     0.059
  10   1  -2   4   0.51179  11554.43  16.60817     0.196     0.179    41.899     0.260     0.154     0.723     0.004
   8   4  -8   4   0.51160  11550.03  16.60151     0.000     0.000    41.836     0.260     0.154     0.723     0.000
   8   1   2   4   0.51146  11546.92  16.59680     0.503     0.474    41.791     0.261     0.154     0.723     0.009
   6   7  -3   4   0.51136  11544.67  16.59340     0.095     0.091    41.758     0.261     0.154     0.723     0.002
   0   1   9   4   0.51134  11544.18  16.59266     0.098     0.094    41.751     0.261     0.154     0.723     0.002
  10   2  -7   4   0.51116  11540.21  16.58667     0.222     0.216    41.694     0.261     0.154     0.723     0.004
   3   7   3   4   0.51111  11539.05  16.58491     0.180     0.177    41.677     0.261     0.154     0.722     0.003
   0   4   8   4   0.51101  11536.70  16.58136     0.748     0.745    41.643     0.261     0.154     0.722     0.013
   7   6  -1   4   0.51049  11524.97  16.56366     0.165     0.170    41.474     0.261     0.154     0.722     0.003
   9   2   0   4   0.51042  11523.41  16.56132     2.875     2.943    41.451     0.261     0.154     0.722     0.051
   6   6   1   4   0.51037  11522.27  16.55960     0.207     0.211    41.435     0.261     0.154     0.721     0.004
   3   2   7   4   0.51032  11521.32  16.55818     0.112     0.114    41.421     0.261     0.154     0.721     0.002
   9   3  -8   4   0.50959  11504.82  16.53337     3.265     2.971    41.185     0.261     0.155     0.720     0.058
   9   4  -2   4   0.50941  11500.67  16.52713     0.143     0.126    41.125     0.262     0.155     0.720     0.003
   7   4   2   4   0.50912  11494.08  16.51726     0.098     0.085    41.031     0.262     0.155     0.720     0.002
   6   7  -2   4   0.50893  11489.79  16.51083     0.304     0.269    40.970     0.262     0.155     0.719     0.005
   1   3   8   4   0.50887  11488.36  16.50869     3.437     3.052    40.949     0.262     0.155     0.719     0.061
   4   7   2   4   0.50875  11485.69  16.50469     0.391     0.348    40.911     0.262     0.155     0.719     0.007
  10   0  -8   2   0.50871  11484.84  16.50342     0.363     0.323    20.450     0.262     0.155     0.719     0.003
   3   7  -6   4   0.50815  11472.14  16.48444     0.009     0.008    40.719     0.262     0.155     0.718     0.000
  10   3  -5   4   0.50811  11471.34  16.48325     0.276     0.245    40.707     0.262     0.155     0.718     0.005
   2   0   8   2   0.50784  11465.20  16.47408     0.027     0.025    20.310     0.262     0.155     0.718     0.000
   8   5  -1   4   0.50768  11461.70  16.46887     0.265     0.249    40.571     0.262     0.155     0.718     0.005
   6   7  -4   4   0.50762  11460.29  16.46677     0.243     0.231    40.551     0.262     0.155     0.718     0.004
   8   3  -9   4   0.50759  11459.47  16.46554     2.618     2.505    40.539     0.262     0.155     0.718     0.046
   7   5   1   4   0.50755  11458.65  16.46432     0.448     0.432    40.527     0.263     0.155     0.717     0.008
   5   3   5   4   0.50743  11456.04  16.46044     0.463     0.457    40.491     0.263     0.155     0.717     0.008
   2   7   4   4   0.50733  11453.78  16.45707     0.004     0.004    40.459     0.263     0.155     0.717     0.000
   1   3  -9   4   0.50702  11446.65  16.44648     2.828     3.017    40.358     0.263     0.155     0.717     0.049
   7   6  -6   4   0.50667  11438.77  16.43477     1.116     1.255    40.247     0.263     0.155     0.716     0.019
   1   6   6   4   0.50624  11429.05  16.42036     1.299     1.535    40.110     0.263     0.155     0.716     0.022
  10   3  -4   4   0.50616  11427.20  16.41761     0.227     0.271    40.084     0.263     0.155     0.715     0.004
   6   3   4   4   0.50558  11414.29  16.39852     0.243     0.312    39.904     0.264     0.155     0.715     0.004
   4   7  -6   4   0.50529  11407.60  16.38864     0.301     0.400    39.810     0.264     0.156     0.714     0.005
  10   1  -8   4   0.50525  11406.72  16.38734     0.032     0.043    39.798     0.264     0.156     0.714     0.001
   2   7  -6   4   0.50518  11405.19  16.38508     0.013     0.018    39.777     0.264     0.156     0.714     0.000
   6   6  -7   4   0.50516  11404.63  16.38425     0.733     0.987    39.769     0.264     0.156     0.714     0.013
   7   2 -10   4   0.50515  11404.50  16.38407     0.599     0.807    39.767     0.264     0.156     0.714     0.010
   1   6  -7   4   0.50485  11397.61  16.37390     0.965     1.333    39.671     0.264     0.156     0.714     0.016
   3   2 -10   4   0.50480  11396.48  16.37224     0.281     0.389    39.655     0.264     0.156     0.714     0.005
   9   4  -7   4   0.50455  11390.89  16.36400     1.170     1.657    39.577     0.264     0.156     0.713     0.020
   8   0 -10   2   0.50450  11389.91  16.36257     0.189     0.269    19.782     0.264     0.156     0.713     0.002
   2   1   8   4   0.50440  11387.48  16.35899     0.596     0.859    39.530     0.264     0.156     0.713     0.010
  10   3  -6   4   0.50402  11378.95  16.34645     0.136     0.209    39.412     0.264     0.156     0.712     0.002
   2   0 -10   2   0.50397  11377.93  16.34495     0.044     0.068    19.699     0.264     0.156     0.712     0.000
   2   4   7   4   0.50387  11375.51  16.34140     0.844     1.322    39.364     0.264     0.156     0.712     0.014
   4   8  -2   4   0.50368  11371.38  16.33534     0.166     0.267    39.307     0.265     0.156     0.712     0.003
   2   8   2   4   0.50358  11368.99  16.33184     0.131     0.216    39.274     0.265     0.156     0.712     0.002
   4   3   6   4   0.50328  11362.23  16.32192     0.041     0.072    39.181     0.265     0.156     0.711     0.001
   8   5  -7   4   0.50256  11345.89  16.29802     0.054     0.087    38.956     0.265     0.156     0.710     0.001
   2   8  -4   4   0.50231  11340.41  16.29003     0.169     0.251    38.881     0.265     0.156     0.710     0.003
   1   5   7   4   0.50200  11333.45  16.27987     0.146     0.196    38.785     0.265     0.156     0.710     0.002
   9   2  -9   4   0.50171  11326.89  16.27032     2.781     3.403    38.696     0.266     0.156     0.709     0.046
  10   2  -2   4   0.50144  11320.63  16.26121     0.125     0.144    38.610     0.266     0.156     0.709     0.002
   4   8  -1   4   0.50115  11314.21  16.25188     0.373     0.420    38.523     0.266     0.156     0.708     0.006
   8   1 -10   4   0.50113  11313.70  16.25115     0.277     0.312    38.516     0.266     0.156     0.708     0.005
   8   2   2   4   0.50112  11313.56  16.25094     0.047     0.052    38.514     0.266     0.156     0.708     0.001
   3   8   1   4   0.50109  11312.84  16.24989     0.373     0.421    38.504     0.266     0.156     0.708     0.006
   0   2   9   4   0.50101  11310.98  16.24719     2.439     2.763    38.479     0.266     0.156     0.708     0.040
   7   4  -9   4   0.50090  11308.43  16.24349     0.970     1.108    38.444     0.266     0.156     0.708     0.016
   7   5  -8   4   0.50085  11307.47  16.24209     0.012     0.014    38.431     0.266     0.156     0.708     0.000
   2   1 -10   4   0.50061  11301.96  16.23410     0.712     0.832    38.356     0.266     0.156     0.708     0.012
   6   7  -1   4   0.50059  11301.46  16.23337     1.376     1.610    38.349     0.266     0.156     0.708     0.023
   2   4  -9   4   0.50051  11299.63  16.23073     0.832     0.978    38.325     0.266     0.157     0.707     0.014
   5   7   1   4   0.50049  11299.31  16.23026     1.473     1.733    38.320     0.266     0.157     0.707     0.024
   1   5  -8   4   0.50044  11298.09  16.22849     0.104     0.122    38.304     0.266     0.157     0.707     0.002
   4   8  -3   4   0.50032  11295.41  16.22461     0.836     0.992    38.267     0.266     0.157     0.707     0.014
   1   8   3   4   0.50019  11292.48  16.22037     1.090     1.299    38.228     0.266     0.157     0.707     0.018
   3   8  -4   4   0.49953  11277.67  16.19896     0.669     0.886    38.028     0.267     0.157     0.706     0.011
   5   3 -10   4   0.49950  11276.86  16.19779     0.016     0.021    38.017     0.267     0.157     0.706     0.000
   1   8  -4   4   0.49947  11276.12  16.19671     0.814     1.084    38.007     0.267     0.157     0.706     0.013
  10   3  -3   4   0.49836  11251.13  16.16072     1.081     1.264    37.671     0.267     0.157     0.704     0.018
   6   7  -5   4   0.49811  11245.51  16.15264     2.163     2.496    37.596     0.267     0.157     0.704     0.035
   7   3   3   4   0.49792  11241.31  16.14661     1.013     1.175    37.540     0.268     0.157     0.704     0.016
   1   7   5   4   0.49781  11238.77  16.14298     2.609     3.055    37.506     0.268     0.157     0.704     0.042
   5   7  -6   4   0.49689  11218.04  16.11328     2.111     2.641    37.230     0.268     0.157     0.702     0.034
   6   3 -10   4   0.49682  11216.31  16.11081     0.422     0.532    37.207     0.268     0.157     0.702     0.007
   1   7  -6   4   0.49669  11213.45  16.10673     2.239     2.847    37.169     0.268     0.157     0.702     0.036
   4   3 -10   4   0.49665  11212.49  16.10535     0.006     0.008    37.156     0.268     0.157     0.702     0.000
  10   0  -1   2   0.49543  11185.10  16.06632     0.047     0.068    18.397     0.269     0.157     0.700     0.000
  10   2  -8   4   0.49528  11181.60  16.06133     0.223     0.310    36.748     0.269     0.158     0.700     0.004
   9   0   1   2   0.49528  11181.50  16.06120     0.012     0.016    18.374     0.269     0.158     0.700     0.000
   9   5  -4   4   0.49495  11174.26  16.05091     1.367     1.677    36.652     0.269     0.158     0.700     0.022
   8   6  -4   4   0.49479  11170.55  16.04565     0.219     0.254    36.603     0.269     0.158     0.699     0.003
   5   5   4   4   0.49449  11163.69  16.03592     1.287     1.399    36.514     0.269     0.158     0.699     0.020
   2   2   8   4   0.49448  11163.47  16.03560     0.021     0.023    36.511     0.269     0.158     0.699     0.000
   4   6   4   4   0.49439  11161.50  16.03282     0.084     0.090    36.485     0.270     0.158     0.699     0.001
  10   3  -7   4   0.49430  11159.56  16.03007     2.527     2.676    36.460     0.270     0.158     0.699     0.040
   9   5  -5   4   0.49405  11153.88  16.02203     3.198     3.317    36.385     0.270     0.158     0.698     0.050
   9   3   0   4   0.49363  11144.36  16.00857     0.462     0.492    36.261     0.270     0.158     0.698     0.007
   7   6   0   4   0.49356  11142.70  16.00623     1.715     1.840    36.240     0.270     0.158     0.698     0.027
   3   3   7   4   0.49355  11142.48  16.00591     2.942     3.160    36.237     0.270     0.158     0.698     0.046
   4   5   5   4   0.49351  11141.69  16.00479     2.466     2.659    36.227     0.270     0.158     0.698     0.038
  11   0  -5   2   0.49321  11134.78  15.99504     1.957     2.162    18.068     0.270     0.158     0.697     0.015
   4   8   0   4   0.49298  11129.75  15.98795     0.191     0.210    36.072     0.270     0.158     0.697     0.003
   8   6  -3   4   0.49279  11125.30  15.98167     0.188     0.207    36.014     0.270     0.158     0.697     0.003
   9   4  -1   4   0.49278  11125.22  15.98156     1.983     2.189    36.013     0.270     0.158     0.697     0.031
   8   4   1   4   0.49264  11122.05  15.97710     1.482     1.645    35.972     0.270     0.158     0.696     0.023
   6   0   5   2   0.49250  11118.92  15.97270     1.453     1.627    17.966     0.271     0.158     0.696     0.011
   5   6   3   4   0.49246  11118.03  15.97144     0.122     0.137    35.920     0.271     0.158     0.696     0.002
  10   1  -1   4   0.49224  11112.90  15.96423     2.470     2.824    35.854     0.271     0.158     0.696     0.038
  11   0  -6   2   0.49212  11110.15  15.96037     0.147     0.169    17.909     0.271     0.158     0.696     0.001
   9   1   1   4   0.49208  11109.37  15.95927     2.924     3.367    35.808     0.271     0.158     0.696     0.045
   4   8  -4   4   0.49140  11094.03  15.93775     0.149     0.164    35.611     0.271     0.158     0.695     0.002
   8   2 -10   4   0.49140  11093.93  15.93761     0.234     0.258    35.610     0.271     0.158     0.695     0.004
   5   0   6   2   0.49133  11092.37  15.93541     0.047     0.051    17.795     0.271     0.158     0.695     0.000
   0   8   4   4   0.49127  11091.08  15.93360     0.020     0.022    35.573     0.271     0.158     0.694     0.000
   8   6  -5   4   0.49121  11089.62  15.93156     1.194     1.298    35.554     0.271     0.158     0.694     0.018
   2   2 -10   4   0.49091  11082.86  15.92210     0.061     0.064    35.468     0.271     0.158     0.694     0.001
   3   6   5   4   0.49076  11079.48  15.91737     1.692     1.746    35.424     0.271     0.158     0.694     0.026
   9   5  -3   4   0.49028  11068.72  15.90234     0.402     0.390    35.287     0.272     0.158     0.693     0.006
  11   1  -5   4   0.49005  11063.54  15.89511     1.411     1.339    35.221     0.272     0.158     0.693     0.021
   6   5   3   4   0.48991  11060.47  15.89082     0.256     0.239    35.182     0.272     0.158     0.693     0.004
   4   6  -8   4   0.48965  11054.47  15.88246     0.212     0.193    35.106     0.272     0.159     0.692     0.003
   6   1   5   4   0.48936  11047.99  15.87344     1.350     1.213    35.024     0.272     0.159     0.692     0.020
  11   1  -6   4   0.48898  11039.39  15.86147     3.662     3.219    34.915     0.272     0.159     0.691     0.055
   7   3 -10   4   0.48886  11036.70  15.85774     2.788     2.429    34.881     0.273     0.159     0.691     0.042
  11   0  -4   2   0.48877  11034.72  15.85499     3.435     2.973    17.428     0.273     0.159     0.691     0.026
   7   6  -7   4   0.48874  11034.01  15.85401     0.580     0.501    34.847     0.273     0.159     0.691     0.009
   3   3 -10   4   0.48854  11029.43  15.84764     3.206     2.748    34.789     0.273     0.159     0.691     0.048
   8   5   0   4   0.48839  11025.96  15.84284     0.341     0.294    34.745     0.273     0.159     0.690     0.005
   0   6   7   4   0.48835  11025.11  15.84166     0.461     0.398    34.734     0.273     0.159     0.690     0.007
   5   1   6   4   0.48821  11021.94  15.83726     3.580     3.117    34.694     0.273     0.159     0.690     0.053
   7   0   4   2   0.48820  11021.64  15.83684     3.077     2.682    17.345     0.273     0.159     0.690     0.023
   5   5  -9   4   0.48810  11019.39  15.83373     2.827     2.474    34.662     0.273     0.159     0.690     0.042
   4   5  -9   4   0.48802  11017.76  15.83147     2.450     2.149    34.642     0.273     0.159     0.690     0.037
