XYDATA
# File generated by Mantid, Instrument POWGEN
# The X-axis unit is: Time-of-flight, The Y-axis unit is: Counts per microAmp.hour
# Data for spectra :1
# Spectrum 1 
# Time-of-flight              Y                 E
     5222.87461       55.27332118        0.78408657
     5227.05119       53.73228093        0.77244650
     5231.23111       53.21064039        0.76778888
     5235.41437       53.95725176        0.77196395
     5239.60097       53.89206116        0.77056145
     5243.79093       54.05664065        0.77095714
     5247.98423       53.82386516        0.76866812
     5252.18089       53.19405823        0.76339645
     5256.38090       54.51553145        0.77133524
     5260.58428       53.55157218        0.76302811
     5264.79101       53.87749882        0.76365107
     5269.00111       53.59773644        0.76018558
     5273.21457       53.63615158        0.75921049
     5277.43140       54.13229388        0.76180427
     5281.65161       53.49636715        0.75676171
     5285.87519       53.06789029        0.75310757
     5290.10215       53.14986227        0.75268011
     5294.33249       55.91440206        0.77059060
     5298.56621       53.94106857        0.75624909
     5302.80331       54.08066420        0.75661845
     5307.04381       55.04936434        0.76268409
     5311.28769       53.31660459        0.74993053
     5315.53497       54.43783564        0.75651819
     5319.78565       54.68112688        0.75693763
     5324.03972       53.92663430        0.75035179
     5328.29720       54.65540788        0.75400276
     5332.55808       54.09342796        0.74898184
     5336.82237       54.98297089        0.75406000
     5341.09007       53.75148589        0.74487173
     5345.36118       52.18366325        0.73331069
     5349.63571       55.44007986        0.75476615
     5353.91365       53.49380878        0.74071371
     5358.19502       54.70921688        0.74849371
     5362.47981       54.11236499        0.74425406
     5366.76803       53.74004541        0.74154252
     5371.05967       53.14895473        0.73711515
     5375.35475       53.63436270        0.73956761
     5379.65326       52.74856214        0.73233582
     5383.95521       52.98034863        0.73266541
     5388.26060       53.83207388        0.73727541
     5392.56943       53.47649595        0.73364268
     5396.88171       53.20541734        0.73036143
     5401.19744       53.78340915        0.73285522
     5405.51661       54.21821668        0.73479332
     5409.83925       53.64510217        0.73036207
     5414.16533       53.60196935        0.72970234
     5418.49488       54.38712087        0.73444028
     5422.82789       53.55851528        0.72793912
     5427.16437       53.44454021        0.72617737
     5431.50431       53.68507657        0.72722357
     5435.84772       54.11740990        0.72972683
     5440.19461       53.81403420        0.72691564
     5444.54497       54.08146189        0.72754366
     5448.89881       53.85045854        0.72477812
     5453.25613       54.48881807        0.72789663
     5457.61694       53.10798735        0.71749892
     5461.98124       52.86303918        0.71488038
     5466.34902       51.53339205        0.70506424
     5470.72030       53.01300593        0.71464004
     5475.09507       54.12312158        0.72190208
     5479.47334       54.39551380        0.72374449
     5483.85512       53.44640579        0.71736539
     5488.24039       54.24887119        0.72232633
     5492.62918       53.92182807        0.71947064
     5497.02147       54.31144878        0.72119211
     5501.41727       54.26971028        0.71979608
     5505.81659       52.86694568        0.70924792
     5510.21943       53.99620991        0.71588159
     5514.62579       54.15460367        0.71614475
     5519.03567       52.54896595        0.70452490
     5523.44908       54.80808388        0.71867139
     5527.86602       53.57282477        0.70982068
     5532.28649       53.10782098        0.70617187
     5536.71050       52.50858266        0.70158823
     5541.13804       54.89029593        0.71644261
     5545.56913       53.47802584        0.70584662
     5550.00375       54.37878419        0.71082591
     5554.44193       54.01769172        0.70799932
     5558.88365       53.66777082        0.70542704
     5563.32892       54.74307863        0.71213344
     5567.77775       54.72411199        0.71158950
     5572.23014       52.80693129        0.69855202
     5576.68609       55.37257383        0.71490027
     5581.14560       54.14526725        0.70623879
     5585.60868       54.02078621        0.70470274
     5590.07532       54.21627380        0.70532624
     5594.54554       53.87945702        0.70266230
     5599.01933       53.78605643        0.70178804
     5603.49670       55.03452930        0.70955686
     5607.97765       54.18624100        0.70344873
     5612.46218       53.32932722        0.69695710
     5616.95030       53.71349270        0.69825256
     5621.44201       54.31970274        0.70090465
     5625.93731       53.70013657        0.69561203
     5630.43621       54.40811288        0.69905982
     5634.93870       54.32449256        0.69755571
     5639.44480       53.73782344        0.69295414
     5643.95449       54.20768845        0.69545126
     5648.46780       54.46528472        0.69682942
     5652.98471       54.96793926        0.69995050
     5657.50523       53.07638029        0.68741156
     5662.02937       54.18287445        0.69387948
     5666.55713       51.59862422        0.67597351
     5671.08851       54.21557814        0.69213425
     5675.62351       54.50776407        0.69307751
     5680.16214       55.07262001        0.69580075
     5684.70439       54.21633549        0.68952152
     5689.25028       53.89069316        0.68686648
     5693.79981       54.77802596        0.69224877
     5698.35297       53.98886336        0.68697435
     5702.90978       54.01238423        0.68683901
     5707.47022       54.81110668        0.69150970
     5712.03432       53.34999750        0.68147594
     5716.60206       54.39300020        0.68741617
     5721.17346       54.27439668        0.68592674
     5725.74851       54.35382508        0.68582363
     5730.32723       54.04366865        0.68327154
     5734.90960       54.47509598        0.68542179
     5739.49564       53.99025349        0.68143141
     5744.08534       54.08991784        0.68112381
     5748.67872       53.24525907        0.67490852
     5753.27576       54.12571911        0.67972171
     5757.87649       53.31342798        0.67351165
     5762.48089       55.36893320        0.68572305
     5767.08898       53.30088807        0.67193715
     5771.70075       53.63197819        0.67360163
     5776.31620       53.91849470        0.67482050
     5780.93535       54.04222228        0.67467440
     5785.55820       53.77168393        0.67186343
     5790.18474       52.84511669        0.66505681
     5794.81497       53.70051654        0.67011850
     5799.44892       54.06554397        0.67241997
     5804.08656       54.27321984        0.67385064
