PWDR PG3_45614_200K.gsa Bank 1 Mn3Ga_monoclinic  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
  14   7  -9   4   0.32498   7337.22   9.00664     0.868     0.740     6.779     0.410     0.013     0.459     0.022
  14   0   1   2   0.32496   7336.72   9.00596     0.621     0.527     3.388     0.410     0.013     0.459     0.008
  11   5   4   4   0.32489   7335.08   9.00375     0.372     0.309     6.771     0.410     0.013     0.459     0.009
   9  11  -7   4   0.32488   7334.88   9.00349     0.480     0.398     6.770     0.410     0.013     0.459     0.012
   4   8   9   4   0.32479   7332.94   9.00087     0.462     0.374     6.763     0.410     0.013     0.459     0.012
  10   5 -15   4   0.32475   7331.94   8.99952     0.627     0.501     6.759     0.410     0.013     0.459     0.016
  10  10  -9   4   0.32475   7331.88   8.99944     0.405     0.323     6.759     0.410     0.013     0.459     0.010
  11   6 -14   4   0.32473   7331.59   8.99906     0.359     0.285     6.758     0.410     0.013     0.459     0.009
  11  10  -4   4   0.32472   7331.37   8.99875     0.935     0.741     6.757     0.410     0.012     0.459     0.024
   2  11   7   4   0.32468   7330.39   8.99743     0.581     0.454     6.753     0.410     0.012     0.459     0.015
  13   6   0   4   0.32465   7329.69   8.99649     0.633     0.491     6.751     0.410     0.012     0.459     0.016
   9   3 -16   4   0.32463   7329.31   8.99597     0.696     0.537     6.749     0.410     0.012     0.459     0.018
   4  13  -2   4   0.32460   7328.64   8.99507     0.000     0.000     6.747     0.410     0.012     0.459     0.000
   2  13   2   4   0.32457   7327.94   8.99412     0.011     0.008     6.744     0.411     0.012     0.459     0.000
   5   5 -15   4   0.32456   7327.57   8.99362     0.584     0.442     6.743     0.411     0.012     0.459     0.015
   7   3 -16   4   0.32455   7327.45   8.99346     0.742     0.560     6.742     0.411     0.012     0.459     0.019
   5   7   9   4   0.32454   7327.25   8.99319     0.850     0.640     6.742     0.411     0.012     0.459     0.021
   7  10   4   4   0.32454   7327.17   8.99309     0.983     0.740     6.741     0.411     0.012     0.459     0.025
   1  10   9   4   0.32449   7326.11   8.99166     0.408     0.303     6.738     0.411     0.012     0.459     0.010
   3   6 -14   4   0.32445   7325.07   8.99025     0.356     0.261     6.734     0.411     0.011     0.459     0.009
   8   7 -14   4   0.32436   7323.23   8.98776     0.047     0.034     6.727     0.411     0.011     0.459     0.001
   2  13  -4   4   0.32430   7321.85   8.98589     0.011     0.008     6.722     0.411     0.011     0.458     0.000
   6   7 -14   4   0.32429   7321.61   8.98556     0.031     0.021     6.721     0.411     0.011     0.458     0.001
   8   9 -12   4   0.32427   7321.20   8.98500     0.006     0.005     6.720     0.411     0.011     0.458     0.000
   9  10 -10   4   0.32427   7321.13   8.98491     0.408     0.285     6.719     0.411     0.011     0.458     0.010
  15   4 -12   4   0.32427   7321.04   8.98478     1.032     0.720     6.719     0.411     0.011     0.458     0.026
  12   8 -11   4   0.32422   7320.08   8.98349     0.104     0.071     6.715     0.411     0.011     0.458     0.003
  16   0 -12   2   0.32421   7319.70   8.98297     0.003     0.002     3.357     0.411     0.011     0.458     0.000
   4   9 -12   4   0.32415   7318.41   8.98123     0.037     0.025     6.709     0.411     0.010     0.458     0.001
  15   1  -1   4   0.32413   7317.97   8.98063     0.229     0.155     6.708     0.411     0.010     0.458     0.006
  16   3  -5   4   0.32413   7317.85   8.98047     0.196     0.132     6.707     0.411     0.010     0.458     0.005
   7  11  -9   4   0.32408   7316.78   8.97901     0.703     0.468     6.703     0.411     0.010     0.458     0.018
   1  10 -10   4   0.32407   7316.49   8.97862     0.404     0.268     6.702     0.411     0.010     0.458     0.010
  14   1   1   4   0.32406   7316.29   8.97835     0.359     0.238     6.702     0.411     0.010     0.458     0.009
  11  10  -7   4   0.32398   7314.64   8.97611     1.011     0.659     6.695     0.411     0.010     0.458     0.025
  14   3 -14   4   0.32397   7314.39   8.97577     0.050     0.033     6.695     0.411     0.010     0.458     0.001
   2  11  -9   4   0.32396   7314.17   8.97548     0.801     0.520     6.694     0.411     0.010     0.458     0.020
   4  13  -1   4   0.32390   7312.83   8.97366     1.011     0.647     6.689     0.411     0.009     0.458     0.025
   3  13   1   4   0.32389   7312.43   8.97311     0.951     0.606     6.687     0.411     0.009     0.458     0.024
  14   5  -1   4   0.32388   7312.35   8.97300     0.203     0.129     6.687     0.411     0.009     0.458     0.005
   1   8  11   4   0.32386   7311.80   8.97225     0.079     0.050     6.685     0.411     0.009     0.458     0.002
  16   4  -8   4   0.32384   7311.40   8.97171     0.006     0.004     6.684     0.411     0.009     0.458     0.000
  13   5   1   4   0.32381   7310.79   8.97088     0.263     0.165     6.681     0.411     0.009     0.458     0.007
  11   3   5   4   0.32378   7310.04   8.96986     0.253     0.158     6.679     0.412     0.009     0.458     0.006
   4  13  -3   4   0.32373   7308.80   8.96818     0.841     0.521     6.674     0.412     0.009     0.458     0.021
   4  10   7   4   0.32371   7308.57   8.96786     1.153     0.714     6.673     0.412     0.009     0.458     0.029
   3   4  12   4   0.32371   7308.53   8.96782     1.158     0.717     6.673     0.412     0.009     0.458     0.029
  15   6  -7   4   0.32370   7308.14   8.96728     0.778     0.481     6.672     0.412     0.009     0.458     0.019
   6  10 -11   4   0.32369   7307.91   8.96698     0.279     0.172     6.671     0.412     0.009     0.458     0.007
   1  13   3   4   0.32369   7307.93   8.96700     0.757     0.468     6.671     0.412     0.009     0.458     0.019
  12   9  -3   4   0.32367   7307.63   8.96658     0.132     0.081     6.670     0.412     0.009     0.458     0.003
   5  10 -11   4   0.32366   7307.28   8.96611     0.261     0.161     6.669     0.412     0.009     0.458     0.006
  11   8 -12   4   0.32365   7307.13   8.96591     0.159     0.098     6.668     0.412     0.009     0.458     0.004
   4   0  12   2   0.32359   7305.81   8.96412     0.109     0.068     3.332     0.412     0.008     0.457     0.001
   3  13  -4   4   0.32355   7304.87   8.96283     0.907     0.563     6.660     0.412     0.008     0.457     0.023
   7  12  -1   4   0.32353   7304.47   8.96229     0.084     0.052     6.658     0.412     0.008     0.457     0.002
   1  13  -4   4   0.32353   7304.41   8.96220     0.914     0.569     6.658     0.412     0.008     0.457     0.023
   9   9   3   4   0.32351   7303.99   8.96164     0.166     0.103     6.657     0.412     0.008     0.457     0.004
   6  12   1   4   0.32350   7303.72   8.96127     0.122     0.076     6.656     0.412     0.008     0.457     0.003
  16   2  -4   4   0.32347   7303.08   8.96039     0.014     0.009     6.653     0.412     0.008     0.457     0.000
   0   3  14   4   0.32347   7303.07   8.96038     0.113     0.071     6.653     0.412     0.008     0.457     0.003
  16   4  -7   4   0.32341   7301.72   8.95855     0.019     0.012     6.648     0.412     0.008     0.457     0.000
  15   6  -8   4   0.32336   7300.59   8.95701     0.046     0.030     6.644     0.412     0.007     0.457     0.001
   8   4   8   4   0.32335   7300.32   8.95664     0.019     0.012     6.643     0.412     0.007     0.457     0.000
   1   8 -12   4   0.32335   7300.22   8.95649     0.173     0.111     6.643     0.412     0.007     0.457     0.004
  16   1 -12   4   0.32331   7299.41   8.95539     0.028     0.018     6.640     0.412     0.007     0.457     0.001
   8   6   7   4   0.32329   7298.86   8.95465     0.680     0.438     6.638     0.412     0.007     0.457     0.017
  12   2   4   4   0.32319   7296.64   8.95161     0.111     0.072     6.630     0.412     0.007     0.457     0.003
  11   2 -16   4   0.32312   7295.04   8.94942     1.126     0.739     6.624     0.412     0.007     0.457     0.028
   9   8 -13   4   0.32299   7292.28   8.94565     0.351     0.232     6.614     0.413     0.006     0.457     0.009
   9   4   7   4   0.32297   7291.67   8.94482     0.002     0.002     6.612     0.413     0.006     0.457     0.000
   7   6   8   4   0.32291   7290.48   8.94320     0.052     0.034     6.607     0.413     0.006     0.456     0.001
   5   2 -16   4   0.32287   7289.53   8.94189     1.120     0.738     6.604     0.413     0.006     0.456     0.028
   4   8 -13   4   0.32283   7288.55   8.94055     0.346     0.227     6.600     0.413     0.005     0.456     0.009
  15   5 -11   4   0.32281   7288.11   8.93995     1.053     0.690     6.599     0.413     0.005     0.456     0.026
   7  12  -6   4   0.32276   7286.92   8.93832     0.430     0.280     6.595     0.413     0.005     0.456     0.011
  16   4  -9   4   0.32270   7285.70   8.93664     0.710     0.458     6.590     0.413     0.005     0.456     0.017
   4   1  12   4   0.32270   7285.64   8.93657     0.130     0.084     6.590     0.413     0.005     0.456     0.003
   1  12   6   4   0.32263   7284.18   8.93456     0.424     0.270     6.585     0.413     0.005     0.456     0.010
  14   7  -4   4   0.32262   7283.74   8.93396     0.012     0.007     6.583     0.413     0.005     0.456     0.000
  15   6  -6   4   0.32247   7280.38   8.92935     1.110     0.683     6.571     0.413     0.004     0.456     0.027
   6  12  -7   4   0.32244   7279.70   8.92841     0.402     0.246     6.568     0.413     0.004     0.456     0.010
  10   3 -16   4   0.32240   7278.78   8.92716     0.024     0.014     6.565     0.413     0.004     0.456     0.001
  10   7   4   4   0.32237   7278.26   8.92644     0.094     0.057     6.563     0.413     0.004     0.456     0.002
  15   3 -13   4   0.32237   7278.14   8.92627     0.503     0.306     6.563     0.413     0.004     0.456     0.012
   1  12  -7   4   0.32235   7277.70   8.92567     0.377     0.229     6.561     0.413     0.004     0.456     0.009
  14   6  -2   4   0.32234   7277.62   8.92557     0.021     0.013     6.561     0.413     0.004     0.456     0.001
   4   5  11   4   0.32228   7276.17   8.92357     1.117     0.682     6.556     0.413     0.003     0.456     0.027
  12   4 -15   4   0.32226   7275.73   8.92296     1.172     0.716     6.554     0.413     0.003     0.456     0.029
   6   3 -16   4   0.32223   7275.14   8.92215     0.049     0.030     6.552     0.413     0.003     0.455     0.001
  13   8  -3   4   0.32222   7274.74   8.92160     0.759     0.466     6.551     0.414     0.003     0.455     0.019
  12   6   2   4   0.32221   7274.66   8.92149     0.039     0.024     6.550     0.414     0.003     0.455     0.001
   7  10 -11   4   0.32220   7274.43   8.92117     1.105     0.680     6.549     0.414     0.003     0.455     0.027
   7   4   9   4   0.32218   7273.88   8.92042     0.680     0.420     6.548     0.414     0.003     0.455     0.017
   9   7 -14   4   0.32213   7272.72   8.91882     0.969     0.605     6.543     0.414     0.003     0.455     0.024
  13   7  -1   4   0.32212   7272.64   8.91872     1.087     0.679     6.543     0.414     0.003     0.455     0.027
   4  10 -11   4   0.32212   7272.55   8.91859     1.176     0.736     6.543     0.414     0.003     0.455     0.029
   9   6   6   4   0.32210   7272.17   8.91807     1.084     0.681     6.541     0.414     0.003     0.455     0.026
  12   9  -9   4   0.32208   7271.62   8.91731     0.069     0.043     6.539     0.414     0.003     0.455     0.002
  14   4   0   4   0.32207   7271.51   8.91716     0.052     0.033     6.539     0.414     0.003     0.455     0.001
  12   7   1   4   0.32206   7271.22   8.91676     1.153     0.733     6.538     0.414     0.003     0.455     0.028
  10   8   3   4   0.32204   7270.81   8.91620     0.692     0.442     6.536     0.414     0.003     0.455     0.017
  16   3 -11   4   0.32200   7269.76   8.91475     0.127     0.082     6.533     0.414     0.002     0.455     0.003
   5   7 -14   4   0.32199   7269.54   8.91444     0.896     0.584     6.532     0.414     0.002     0.455     0.022
   3   4 -15   4   0.32192   7268.05   8.91239     0.914     0.612     6.527     0.414     0.002     0.455     0.022
  11  10  -3   4   0.32184   7266.20   8.90984     0.025     0.018     6.520     0.414     0.002     0.455     0.001
   2   3  13   4   0.32181   7265.57   8.90897     0.506     0.362     6.518     0.414     0.002     0.455     0.012
   3   9   9   4   0.32174   7263.96   8.90674     0.067     0.051     6.512     0.414     0.001     0.455     0.002
   8  10   3   4   0.32170   7262.97   8.90538     0.049     0.038     6.508     0.414     0.001     0.455     0.001
   4  13   0   4   0.32166   7262.06   8.90413     0.000     0.000     6.505     0.414     0.001     0.455     0.000
  15   6  -9   4   0.32148   7258.06   8.89860     0.625     0.592     6.491     0.414     0.000     0.454     0.015
  15   2  -1   4   0.32146   7257.66   8.89805     0.538     0.518     6.489     0.414     0.000     0.454     0.013
  12   0 -16   2   0.32144   7257.30   8.89755     0.048     0.046     3.244     0.415     0.000     0.454     0.001
  16   4  -6   4   0.32144   7257.10   8.89727     0.005     0.004     6.487     0.415     0.000     0.454     0.000
   5   3  11   4   0.32142   7256.67   8.89667     0.071     0.091     6.486     0.415     0.000     0.454     0.002
   9  11  -1  -4   0.32139   7256.06   8.89584     0.000     0.299     6.484     0.415    -0.000     0.454     0.000
  14   2   1  -4   0.32139   7256.02   8.89578     0.000     0.506     6.483     0.415    -0.000     0.454     0.000
   8  11   1  -4   0.32135   7255.10   8.89451     0.000     0.370     6.480     0.415    -0.000     0.454     0.000
   4  13  -4  -4   0.32131   7254.17   8.89321     0.000     0.001     6.477     0.415    -0.000     0.454     0.000
   0  13   4  -4   0.32127   7253.26   8.89196     0.000     0.009     6.474     0.415    -0.000     0.454     0.000
   4   0 -16  -2   0.32112   7250.08   8.88754     0.000     0.097     3.231     0.415    -0.001     0.454     0.000
  10   4   6  -4   0.32105   7248.30   8.88507     0.000     0.036     6.456     0.415    -0.001     0.454     0.000
   6   6   9  -4   0.32101   7247.40   8.88382     0.000     0.646     6.453     0.415    -0.001     0.454     0.000
  13   3 -15  -4   0.32100   7247.27   8.88365     0.000     0.371     6.452     0.415    -0.002     0.454     0.000
  13   6 -13  -4   0.32091   7245.26   8.88086     0.000     0.050     6.445     0.415    -0.002     0.454     0.000
  11   9   0  -4   0.32080   7242.78   8.87740     0.000     0.732     6.436     0.415    -0.002     0.453     0.000
  14   7 -10  -4   0.32078   7242.20   8.87660     0.000     0.006     6.434     0.415    -0.002     0.453     0.000
  15   0 -14  -2   0.32072   7240.91   8.87480     0.000     0.055     3.215     0.415    -0.003     0.453     0.000
  16   2 -12  -4   0.32066   7239.56   8.87292     0.000     0.002     6.425     0.416    -0.003     0.453     0.000
  11  10  -8  -4   0.32064   7239.12   8.87231     0.000     0.339     6.423     0.416    -0.003     0.453     0.000
   2   3 -15  -4   0.32059   7238.00   8.87076     0.000     0.422     6.419     0.416    -0.003     0.453     0.000
  12   1 -16  -4   0.32057   7237.53   8.87010     0.000     0.040     6.418     0.416    -0.003     0.453     0.000
   9   9 -12  -4   0.32055   7237.02   8.86939     0.000     0.007     6.416     0.416    -0.003     0.453     0.000
   0   6  13  -4   0.32049   7235.77   8.86766     0.000     0.075     6.411     0.416    -0.004     0.453     0.000
  16   0  -3  -2   0.32040   7233.72   8.86479     0.000     0.507     3.202     0.416    -0.004     0.453     0.000
   3   9 -12  -4   0.32037   7232.98   8.86377     0.000     0.004     6.401     0.416    -0.004     0.453     0.000
   3  10   8  -4   0.32036   7232.84   8.86357     0.000     0.323     6.401     0.416    -0.004     0.453     0.000
   4   7  10  -4   0.32033   7232.10   8.86254     0.000     0.101     6.398     0.416    -0.004     0.453     0.000
  11   5 -15  -4   0.32027   7230.86   8.86080     0.000     0.567     6.394     0.416    -0.004     0.453     0.000
   4   1 -16  -4   0.32025   7230.36   8.86011     0.000     0.056     6.392     0.416    -0.004     0.453     0.000
  13   8 -10  -4   0.32023   7229.93   8.85951     0.000     0.057     6.391     0.416    -0.005     0.453     0.000
  14   5 -13  -4   0.32019   7229.00   8.85820     0.000     0.043     6.387     0.416    -0.005     0.453     0.000
  13   0   3  -2   0.32018   7228.85   8.85800     0.000     0.492     3.193     0.416    -0.005     0.453     0.000
   1   0  14  -2   0.32016   7228.36   8.85731     0.000     0.066     3.193     0.416    -0.005     0.453     0.000
   4   2  12  -4   0.32006   7226.12   8.85419     0.000     0.063     6.377     0.416    -0.005     0.452     0.000
  16   4 -10  -4   0.32005   7225.73   8.85363     0.000     0.006     6.376     0.416    -0.005     0.452     0.000
   9  11  -8  -4   0.32002   7225.19   8.85288     0.000     0.649     6.374     0.416    -0.005     0.452     0.000
  14   0 -15  -2   0.32002   7225.12   8.85278     0.000     0.065     3.187     0.416    -0.005     0.452     0.000
   4   5 -15  -4   0.32001   7225.00   8.85261     0.000     0.578     6.373     0.416    -0.005     0.452     0.000
  15   1 -14  -4   0.31985   7221.27   8.84739     0.000     0.677     6.360     0.417    -0.006     0.452     0.000
   3   8  10  -4   0.31984   7221.00   8.84702     0.000     0.065     6.359     0.417    -0.006     0.452     0.000
  15   4  -2  -4   0.31983   7220.78   8.84670     0.000     0.010     6.358     0.417    -0.006     0.452     0.000
   1  11   8  -4   0.31982   7220.73   8.84664     0.000     0.636     6.358     0.417    -0.006     0.452     0.000
  10  10   0  -4   0.31975   7219.11   8.84436     0.000     0.014     6.353     0.417    -0.006     0.452     0.000
  15   6  -5  -4   0.31973   7218.49   8.84350     0.000     0.001     6.350     0.417    -0.007     0.452     0.000
   1   5  13  -4   0.31971   7218.13   8.84299     0.000     0.046     6.349     0.417    -0.007     0.452     0.000
  13   4   2  -4   0.31969   7217.66   8.84233     0.000     0.011     6.347     0.417    -0.007     0.452     0.000
   8  11  -9  -4   0.31961   7215.98   8.83998     0.000     0.614     6.342     0.417    -0.007     0.452     0.000
  13   5 -14  -4   0.31954   7214.37   8.83771     0.000     0.026     6.336     0.417    -0.007     0.452     0.000
   1   0 -15  -2   0.31954   7214.26   8.83757     0.000     0.047     3.168     0.417    -0.007     0.452     0.000
  16   1  -3  -4   0.31953   7214.14   8.83740     0.000     0.226     6.335     0.417    -0.007     0.452     0.000
   6   4  10  -4   0.31950   7213.48   8.83647     0.000     0.119     6.333     0.417    -0.007     0.452     0.000
   8  12  -4  -4   0.31950   7213.47   8.83645     0.000     0.003     6.333     0.417    -0.007     0.452     0.000
   1  11  -9  -4   0.31946   7212.48   8.83507     0.000     0.554     6.329     0.417    -0.008     0.452     0.000
   8   6 -15  -4   0.31944   7212.09   8.83452     0.000     0.158     6.328     0.417    -0.008     0.452     0.000
  10  11  -5  -4   0.31944   7211.97   8.83434     0.000     0.041     6.327     0.417    -0.008     0.452     0.000
  10   6   5  -4   0.31942   7211.55   8.83376     0.000     0.013     6.326     0.417    -0.008     0.452     0.000
   7   6 -15  -4   0.31941   7211.26   8.83335     0.000     0.151     6.325     0.417    -0.008     0.452     0.000
   4  12   4  -4   0.31938   7210.80   8.83271     0.000     0.000     6.323     0.417    -0.008     0.451     0.000
   5  13  -2  -4   0.31937   7210.41   8.83216     0.000     0.480     6.322     0.417    -0.008     0.451     0.000
   3  13   2  -4   0.31933   7209.53   8.83092     0.000     0.482     6.319     0.417    -0.008     0.451     0.000
  13   1   3  -4   0.31932   7209.31   8.83062     0.000     0.143     6.318     0.417    -0.008     0.451     0.000
  14   6 -12  -4   0.31930   7208.94   8.83010     0.000     0.026     6.317     0.417    -0.008     0.451     0.000
  17   0  -8  -2   0.31930   7208.82   8.82992     0.000     0.465     3.158     0.417    -0.008     0.451     0.000
   1   1  14  -4   0.31930   7208.83   8.82993     0.000     0.653     6.316     0.417    -0.008     0.451     0.000
  15   5  -3  -4   0.31929   7208.64   8.82967     0.000     0.161     6.316     0.417    -0.008     0.451     0.000
   8  10 -11  -4   0.31927   7208.20   8.82905     0.000     0.237     6.314     0.417    -0.008     0.451     0.000
   5  13  -3  -4   0.31926   7208.00   8.82876     0.000     0.577     6.313     0.417    -0.008     0.451     0.000
   5  11   5  -4   0.31925   7207.81   8.82850     0.000     0.051     6.313     0.417    -0.008     0.451     0.000
   2  13   3  -4   0.31921   7206.83   8.82713     0.000     0.609     6.309     0.417    -0.009     0.451     0.000
   8   4 -16  -4   0.31916   7205.76   8.82561     0.000     0.000     6.306     0.417    -0.009     0.451     0.000
  14   1 -15  -4   0.31915   7205.61   8.82540     0.000     0.646     6.305     0.417    -0.009     0.451     0.000
   3  10 -11  -4   0.31913   7205.16   8.82477     0.000     0.214     6.304     0.418    -0.009     0.451     0.000
   1   5 -14  -4   0.31913   7205.05   8.82462     0.000     0.018     6.303     0.418    -0.009     0.451     0.000
  12   5   3  -4   0.31909   7204.16   8.82336     0.000     0.118     6.300     0.418    -0.009     0.451     0.000
  16   3  -4  -4   0.31908   7203.98   8.82311     0.000     0.003     6.299     0.418    -0.009     0.451     0.000
   7  12   0  -4   0.31908   7203.83   8.82290     0.000     0.329     6.299     0.418    -0.009     0.451     0.000
  13   7 -12  -4   0.31902   7202.65   8.82124     0.000     0.398     6.295     0.418    -0.009     0.451     0.000
  17   0  -9  -2   0.31893   7200.61   8.81836     0.000     0.001     3.144     0.418    -0.010     0.451     0.000
   8  12  -3  -4   0.31892   7200.32   8.81795     0.000     0.071     6.287     0.418    -0.010     0.451     0.000
  10  11  -4  -4   0.31890   7199.79   8.81720     0.000     0.003     6.285     0.418    -0.010     0.451     0.000
   3  13  -5  -4   0.31888   7199.39   8.81664     0.000     0.512     6.283     0.418    -0.010     0.451     0.000
   2  13  -5  -4   0.31887   7199.11   8.81625     0.000     0.551     6.282     0.418    -0.010     0.451     0.000
   2   6  12  -4   0.31883   7198.33   8.81514     0.000     0.116     6.280     0.418    -0.010     0.451     0.000
   5  12   3  -4   0.31883   7198.17   8.81491     0.000     0.049     6.279     0.418    -0.010     0.451     0.000
  12   3   4  -4   0.31881   7197.80   8.81439     0.000     0.002     6.278     0.418    -0.010     0.451     0.000
   9   0   8  -2   0.31879   7197.32   8.81372     0.000     0.446     3.138     0.418    -0.010     0.451     0.000
  11   3 -16  -4   0.31874   7196.26   8.81222     0.000     0.008     6.272     0.418    -0.011     0.451     0.000
   6  11   4  -4   0.31874   7196.26   8.81222     0.000     0.007     6.272     0.418    -0.011     0.451     0.000
   1   1 -15  -4   0.31868   7194.84   8.81021     0.000     0.546     6.268     0.418    -0.011     0.450     0.000
  12   8   0  -4   0.31865   7194.15   8.80923     0.000     0.000     6.265     0.418    -0.011     0.450     0.000
   1   7  12  -4   0.31861   7193.39   8.80816     0.000     0.412     6.262     0.418    -0.011     0.450     0.000
  10   8 -13  -4   0.31858   7192.70   8.80719     0.000     0.109     6.260     0.418    -0.011     0.450     0.000
   8  12  -5  -4   0.31858   7192.62   8.80708     0.000     0.301     6.260     0.418    -0.011     0.450     0.000
  12   9  -2  -4   0.31857   7192.31   8.80663     0.000     0.004     6.259     0.418    -0.011     0.450     0.000
   5   3 -16  -4   0.31851   7190.98   8.80475     0.000     0.003     6.254     0.418    -0.012     0.450     0.000
  10   7 -14  -4   0.31848   7190.29   8.80378     0.000     0.065     6.252     0.418    -0.012     0.450     0.000
   9   4 -16  -4   0.31847   7190.23   8.80369     0.000     0.207     6.251     0.418    -0.012     0.450     0.000
  10  11  -6  -4   0.31847   7190.17   8.80361     0.000     0.004     6.251     0.418    -0.012     0.450     0.000
  10   9   2  -4   0.31846   7189.89   8.80321     0.000     0.004     6.250     0.418    -0.012     0.450     0.000
   3  12   5  -4   0.31845   7189.60   8.80280     0.000     0.290     6.249     0.418    -0.012     0.450     0.000
  17   1  -8  -4   0.31844   7189.44   8.80258     0.000     0.279     6.249     0.418    -0.012     0.450     0.000
  12   7 -13  -4   0.31843   7189.25   8.80231     0.000     0.410     6.248     0.418    -0.012     0.450     0.000
   7   4 -16  -4   0.31840   7188.47   8.80120     0.000     0.183     6.245     0.418    -0.012     0.450     0.000
   8   0   9  -2   0.31838   7188.22   8.80085     0.000     0.014     3.122     0.418    -0.012     0.450     0.000
   3   8 -13  -4   0.31836   7187.70   8.80011     0.000     0.092     6.243     0.419    -0.012     0.450     0.000
   4  12  -8  -4   0.31836   7187.68   8.80008     0.000     0.002     6.243     0.419    -0.012     0.450     0.000
   4   7 -14  -4   0.31827   7185.68   8.79724     0.000     0.110     6.236     0.419    -0.013     0.450     0.000
   4  11   6  -4   0.31827   7185.56   8.79708     0.000     0.015     6.235     0.419    -0.013     0.450     0.000
  11   9 -11  -4   0.31820   7184.15   8.79508     0.000     0.365     6.230     0.419    -0.013     0.450     0.000
  17   0  -7  -2   0.31816   7183.13   8.79363     0.000     0.505     3.113     0.419    -0.013     0.450     0.000
  15   6 -10  -4   0.31812   7182.35   8.79252     0.000     0.393     6.224     0.419    -0.013     0.450     0.000
   1   7 -13  -4   0.31808   7181.40   8.79118     0.000     0.339     6.221     0.419    -0.013     0.450     0.000
  17   1  -9  -4   0.31808   7181.30   8.79104     0.000     0.669     6.220     0.419    -0.013     0.450     0.000
  12   6 -14  -4   0.31807   7181.08   8.79072     0.000     0.053     6.220     0.419    -0.013     0.450     0.000
   7  12  -7  -4   0.31803   7180.30   8.78961     0.000     0.095     6.217     0.419    -0.013     0.450     0.000
   9   6 -15  -4   0.31803   7180.12   8.78935     0.000     0.632     6.216     0.419    -0.014     0.450     0.000
  16   4  -5  -4   0.31799   7179.40   8.78834     0.000     0.594     6.214     0.419    -0.014     0.450     0.000
  12   2 -16  -4   0.31798   7179.17   8.78801     0.000     0.045     6.213     0.419    -0.014     0.449     0.000
   5  13  -1  -4   0.31798   7178.97   8.78772     0.000     0.019     6.212     0.419    -0.014     0.449     0.000
   4  13   1  -4   0.31795   7178.47   8.78702     0.000     0.014     6.211     0.419    -0.014     0.449     0.000
   9   1   8  -4   0.31793   7178.04   8.78640     0.000     0.286     6.209     0.419    -0.014     0.449     0.000
   6   6 -15  -4   0.31792   7177.65   8.78585     0.000     0.686     6.208     0.419    -0.014     0.449     0.000
   0  12   7  -4   0.31792   7177.62   8.78580     0.000     0.118     6.208     0.419    -0.014     0.449     0.000
   0   9  11  -4   0.31791   7177.52   8.78567     0.000     0.416     6.207     0.419    -0.014     0.449     0.000
  14   4 -14  -4   0.31785   7176.14   8.78370     0.000     0.016     6.203     0.419    -0.014     0.449     0.000
   2   6 -14  -4   0.31773   7173.42   8.77983     0.000     0.109     6.193     0.419    -0.015     0.449     0.000
  10   0   7  -2   0.31770   7172.79   8.77893     0.000     0.578     3.096     0.419    -0.015     0.449     0.000
   4   2 -16  -4   0.31767   7172.18   8.77806     0.000     0.091     6.189     0.419    -0.015     0.449     0.000
  11   4   5  -4   0.31767   7172.03   8.77785     0.000     0.464     6.188     0.419    -0.015     0.449     0.000
   5  12  -8  -4   0.31766   7171.83   8.77757     0.000     0.205     6.188     0.419    -0.015     0.449     0.000
   5  11 -10  -4   0.31766   7171.82   8.77756     0.000     0.000     6.188     0.419    -0.015     0.449     0.000
   5  13  -4  -4   0.31766   7171.81   8.77754     0.000     0.006     6.188     0.419    -0.015     0.449     0.000
   5   6  10  -4   0.31764   7171.41   8.77698     0.000     0.372     6.186     0.419    -0.015     0.449     0.000
  10  10 -10  -4   0.31762   7171.02   8.77642     0.000     0.024     6.185     0.419    -0.015     0.449     0.000
   3  12  -8  -4   0.31762   7170.96   8.77633     0.000     0.194     6.185     0.419    -0.015     0.449     0.000
  14   7  -3  -4   0.31760   7170.48   8.77565     0.000     0.702     6.183     0.420    -0.015     0.449     0.000
   1  13   4  -4   0.31760   7170.50   8.77568     0.000     0.005     6.183     0.420    -0.015     0.449     0.000
  11  10  -2  -4   0.31753   7169.02   8.77356     0.000     0.390     6.178     0.420    -0.016     0.449     0.000
   8   1   9  -4   0.31753   7169.01   8.77355     0.000     0.670     6.178     0.420    -0.016     0.449     0.000
   4  13  -5  -4   0.31745   7167.04   8.77074     0.000     0.002     6.171     0.420    -0.016     0.449     0.000
   9  10   2  -4   0.31744   7166.84   8.77045     0.000     0.385     6.171     0.420    -0.016     0.449     0.000
  11   7   3  -4   0.31742   7166.40   8.76982     0.000     0.623     6.169     0.420    -0.016     0.449     0.000
   1  13  -5  -4   0.31741   7166.22   8.76958     0.000     0.002     6.168     0.420    -0.016     0.449     0.000
   0  10  10  -4   0.31738   7165.58   8.76865     0.000     0.061     6.166     0.420    -0.016     0.449     0.000
   0   4  14  -4   0.31738   7165.45   8.76847     0.000     0.075     6.166     0.420    -0.016     0.449     0.000
  17   1  -7  -4   0.31731   7163.95   8.76634     0.000     0.160     6.161     0.420    -0.017     0.449     0.000
  15   2 -14  -4   0.31728   7163.30   8.76540     0.000     0.053     6.158     0.420    -0.017     0.448     0.000
