PWDR PG3_45614_200K.gsa Bank 1 Mn3Ga_monoclinic  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
   6   4   5   4   0.44881  10133.05  23.69153     1.081     1.060    25.888     0.297     0.159     0.634     0.763
   8   7  -6   4   0.44825  10120.50  17.18199     0.152     0.149    25.760     0.297     0.159     0.634     0.107
  12   1  -5   4   0.44826  10120.54  16.93706     2.433     2.387    25.761     0.297     0.159     0.634     1.708
   2   7   6   4   0.44822  10119.83  21.35095     0.362     0.353    25.753     0.297     0.159     0.634     0.254
   7   1   5   4   0.44821  10119.48  25.33003     2.212     2.151    25.750     0.297     0.159     0.634     1.553
  11   4  -6   4   0.44816  10118.38  16.91942     0.161     0.158    25.739     0.297     0.159     0.633     0.113
   5   4   6   4   0.44811  10117.30  25.44024     0.214     0.208    25.728     0.297     0.159     0.633     0.150
   9   6  -7   4   0.44813  10117.75  17.34078     1.327     1.299    25.732     0.297     0.159     0.633     0.931
   2   6   7   4   0.44809  10116.89  23.79989     0.799     0.775    25.723     0.297     0.159     0.633     0.560
  11   0  -1   2   0.44810  10116.92  18.21362     2.000     1.953    12.862     0.297     0.159     0.633     0.701
  10   0   1   2   0.44809  10116.69  19.62300     2.235     2.177    12.861     0.297     0.159     0.633     0.783
   8   3 -11   4   0.44736  10100.31  21.57975     1.395     1.289    25.555     0.298     0.159     0.632     0.972
   3   3 -11   4   0.44733  10099.70  32.51691     1.844     1.717    25.549     0.298     0.159     0.632     1.284
   9   2 -11   4   0.44717  10095.97  20.67698     0.195     0.178    25.511     0.298     0.159     0.632     0.136
   2   2 -11   4   0.44713  10095.11  39.19739     0.732     0.680    25.503     0.298     0.159     0.632     0.509
   6   8   0   4   0.44707  10093.82  17.40223     0.157     0.142    25.490     0.298     0.159     0.632     0.109
   4   9   0   4   0.44694  10090.90  17.08450     0.067     0.060    25.460     0.298     0.159     0.632     0.046
   7   5 -10   4   0.44690  10089.88  20.60851     2.135     1.925    25.450     0.298     0.159     0.632     1.481
   3   5 -10   4   0.44688  10089.44  25.77837     1.897     1.725    25.445     0.298     0.159     0.632     1.315
  12   1  -7   4   0.44676  10086.66  16.92759     1.082     0.965    25.417     0.298     0.159     0.631     0.750
   5   1   7   4   0.44670  10085.34  31.19374     1.181     1.080    25.404     0.298     0.159     0.631     0.818
   6   7  -8   4   0.44649  10080.70  18.73707     0.068     0.062    25.357     0.298     0.159     0.631     0.047
   2   7  -8   4   0.44648  10080.35  21.32868     0.435     0.394    25.354     0.298     0.159     0.631     0.300
   7   6  -9   4   0.44612  10072.34  19.22816     1.106     1.027    25.273     0.299     0.158     0.631     0.762
   2   6  -9   4   0.44610  10071.85  23.76609     0.553     0.513    25.268     0.299     0.158     0.631     0.381
   4   9  -4   4   0.44595  10068.48  17.07800     0.128     0.119    25.235     0.299     0.158     0.630     0.088
   0   9   4   4   0.44594  10068.30  17.89783     0.307     0.288    25.233     0.299     0.158     0.630     0.211
  11   1  -1   4   0.44573  10063.57  18.10351     0.442     0.410    25.185     0.299     0.158     0.630     0.303
  10   1   1   4   0.44572  10063.34  19.48184     0.255     0.236    25.183     0.299     0.158     0.630     0.175
  11   4  -4   4   0.44540  10056.13  16.90203     2.504     2.257    25.111     0.299     0.158     0.630     1.714
   7   4   4   4   0.44537  10055.34  21.99664     2.419     2.184    25.103     0.299     0.158     0.630     1.655
  10   4  -9   4   0.44535  10054.95  17.96494     1.451     1.303    25.099     0.299     0.158     0.630     0.993
   1   4   9   4   0.44530  10053.86  31.36403     0.902     0.818    25.088     0.299     0.158     0.630     0.617
   6   0 -12   2   0.44516  10050.70  28.35103     0.215     0.194    12.528     0.299     0.158     0.629     0.074
  12   0  -4   2   0.44518  10051.00  16.98924     0.247     0.218    12.530     0.299     0.158     0.629     0.084
   8   0   4   2   0.44514  10050.12  23.20760     0.593     0.529    12.526     0.299     0.158     0.629     0.202
   6   8  -6   4   0.44485  10043.53  17.38664     0.252     0.221    24.985     0.300     0.158     0.629     0.171
   0   8   6   4   0.44483  10043.14  19.61119     0.170     0.150    24.982     0.300     0.158     0.629     0.116
   7   8  -3   4   0.44454  10036.53  16.77127     1.337     1.186    24.916     0.300     0.158     0.628     0.908
   4   8   3   4   0.44452  10036.17  18.50460     1.012     0.899    24.912     0.300     0.158     0.628     0.687
   9   4 -10   4   0.44418  10028.41  19.15030     1.040     0.932    24.835     0.300     0.158     0.628     0.704
   1   4 -10   4   0.44414  10027.54  31.32332     0.776     0.707    24.827     0.300     0.158     0.628     0.525
   9   5  -9   4   0.44412  10027.12  18.24323     0.189     0.170    24.823     0.300     0.158     0.628     0.128
   0   5   9   4   0.44408  10026.24  27.60097     0.001     0.001    24.814     0.300     0.158     0.628     0.001
   7   8  -4   4   0.44411  10026.86  16.76861     0.329     0.294    24.820     0.300     0.158     0.628     0.223
   3   8   4   4   0.44409  10026.42  18.95662     0.375     0.337    24.816     0.300     0.158     0.628     0.254
  11   4  -7   4   0.44338  10010.51  16.88913     2.252     2.119    24.658     0.301     0.158     0.627     1.513
   4   4   7   4   0.44333  10009.37  27.13191     2.447     2.316    24.647     0.301     0.158     0.627     1.644
   7   0 -12   2   0.44320  10006.45  25.50857     0.744     0.709    12.309     0.301     0.158     0.627     0.250
   5   0 -12   2   0.44319  10006.19  31.62020     0.529     0.505    12.308     0.301     0.158     0.627     0.177
  10   5  -2   4   0.44294  10000.56  17.21370     0.162     0.157    24.561     0.301     0.158     0.626     0.109
   8   5   2   4   0.44292  10000.17  19.35114     0.373     0.362    24.557     0.301     0.158     0.626     0.250
   6   4 -11   4   0.44288   9999.06  23.59182     0.299     0.291    24.546     0.301     0.158     0.626     0.200
   5   4 -11   4   0.44287   9998.94  25.33429     0.778     0.756    24.545     0.301     0.158     0.626     0.520
   6   1 -12   4   0.44285   9998.38  27.90204     0.447     0.435    24.539     0.301     0.158     0.626     0.299
  12   1  -4   4   0.44286   9998.68  16.90268     0.014     0.014    24.542     0.301     0.158     0.626     0.009
   8   1   4   4   0.44282   9997.82  22.96584     0.058     0.056    24.534     0.301     0.158     0.626     0.039
  10   3 -10   4   0.44274   9995.92  18.59609     0.097     0.095    24.515     0.301     0.158     0.626     0.065
   0   3  10   4   0.44269   9994.84  36.54966     0.432     0.423    24.504     0.301     0.158     0.626     0.289
  11   3  -2   4   0.44272   9995.50  17.40674     1.107     1.088    24.511     0.301     0.158     0.626     0.740
   9   3   2   4   0.44270   9995.07  19.95779     1.115     1.097    24.507     0.301     0.158     0.626     0.745
  12   2  -6   4   0.44254   9991.57  16.69261     0.161     0.161    24.472     0.301     0.158     0.626     0.108
   6   2   6   4   0.44249   9990.40  26.82800     0.026     0.026    24.461     0.301     0.158     0.626     0.017
  12   0  -8   2   0.44225   9984.96  16.97015     0.041     0.042    12.204     0.301     0.158     0.625     0.014
   4   0   8   2   0.44219   9983.58  35.45465     0.433     0.432    12.197     0.301     0.158     0.625     0.144
   4   8  -7   4   0.44209   9981.29  18.48354     0.377     0.384    24.372     0.301     0.158     0.625     0.250
   3   8  -7   4   0.44208   9981.21  18.93793     0.679     0.691    24.371     0.301     0.158     0.625     0.451
  11   0 -10   2   0.44201   9979.48  18.16403     2.187     2.228    12.177     0.301     0.158     0.625     0.726
   1   0  10   2   0.44195   9978.19  47.45012     2.116     2.105    12.171     0.301     0.158     0.625     0.702
  12   2  -5   4   0.44127   9962.81  16.68471     0.055     0.056    24.192     0.302     0.158     0.624     0.037
   7   2   5   4   0.44122   9961.79  24.41317     0.081     0.081    24.182     0.302     0.158     0.624     0.054
   7   1 -12   4   0.44092   9954.82  25.18378     1.505     1.485    24.114     0.302     0.158     0.623     0.989
   7   8  -2   4   0.44094   9955.45  16.74876     2.367     2.326    24.120     0.302     0.158     0.623     1.556
   5   1 -12   4   0.44090   9954.56  30.99450     1.668     1.650    24.112     0.302     0.158     0.623     1.096
   5   8   2   4   0.44093   9955.20  17.94176     2.340     2.300    24.118     0.302     0.158     0.623     1.538
   5   9  -2   4   0.44082   9952.61  16.63960     1.556     1.518    24.093     0.302     0.158     0.623     1.022
   3   9   2   4   0.44081   9952.44  17.38360     1.575     1.537    24.091     0.302     0.158     0.623     1.034
  10   0 -11   2   0.44074   9950.82  19.54801     2.238     2.183    12.038     0.302     0.158     0.623     0.734
   1   0 -11   2   0.44069   9949.76  47.31184     2.159     2.147    12.033     0.302     0.158     0.623     0.708
   8   7  -1   4   0.44055   9946.64  17.13008     0.153     0.148    24.035     0.302     0.158     0.623     0.100
   7   7   1   4   0.44055   9946.48  17.90355     0.198     0.191    24.034     0.302     0.158     0.623     0.130
   5   9  -3   4   0.44052   9945.87  16.63776     2.195     2.116    24.028     0.302     0.158     0.623     1.437
   2   9   3   4   0.44051   9945.64  17.63925     2.000     1.931    24.026     0.302     0.158     0.623     1.310
  12   1  -8   4   0.43998   9933.66  16.88393     0.169     0.166    23.910     0.303     0.158     0.622     0.110
   4   1   8   4   0.43992   9932.30  34.57212     0.328     0.329    23.897     0.303     0.158     0.622     0.214
  12   2  -7   4   0.43984   9930.49  16.67575     1.449     1.440    23.879     0.303     0.158     0.622     0.943
   5   2   7   4   0.43978   9929.23  29.49260     1.081     1.089    23.867     0.303     0.158     0.622     0.703
  11   1 -10   4   0.43974   9928.26  18.05494     0.113     0.113    23.858     0.303     0.158     0.622     0.073
   1   1  10   4   0.43968   9926.99  45.36814     0.040     0.041    23.846     0.303     0.158     0.622     0.026
   7   8  -5   4   0.43969   9927.22  16.74081     2.264     2.278    23.848     0.303     0.158     0.622     1.471
   2   8   5   4   0.43967   9926.74  19.26315     2.337     2.358    23.843     0.303     0.158     0.622     1.518
   3   9  -5   4   0.43956   9924.22  17.37455     1.884     1.917    23.819     0.303     0.158     0.621     1.223
   2   9  -5   4   0.43956   9924.17  17.63201     1.648     1.678    23.819     0.303     0.158     0.621     1.070
  10   5  -8   4   0.43935   9919.43  17.18873     0.007     0.008    23.773     0.303     0.158     0.621     0.005
   2   5   8   4   0.43930   9918.42  26.60015     0.559     0.581    23.764     0.303     0.158     0.621     0.362
   9   6  -1   4   0.43930   9918.34  17.27909     1.319     1.375    23.763     0.303     0.158     0.621     0.854
   8   6   1   4   0.43929   9918.16  18.19463     1.119     1.168    23.761     0.303     0.158     0.621     0.725
   7   4 -11   4   0.43903   9912.35  21.90715     2.099     2.241    23.705     0.303     0.158     0.621     1.356
   4   4 -11   4   0.43902   9912.00  27.02646     2.183     2.320    23.702     0.303     0.158     0.621     1.410
  11   2  -1   4   0.43886   9908.45  17.78641     1.742     1.898    23.668     0.304     0.158     0.620     1.123
  10   2   1   4   0.43885   9908.23  19.07769     1.945     2.115    23.666     0.304     0.158     0.620     1.254
  10   1 -11   4   0.43849   9900.04  19.40855     0.182     0.199    23.588     0.304     0.158     0.620     0.117
   1   1 -11   4   0.43844   9899.00  45.24621     0.009     0.010    23.578     0.304     0.158     0.620     0.006
   5   8  -7   4   0.43827   9894.99  17.92027     2.111     2.319    23.540     0.304     0.158     0.620     1.355
   2   8  -7   4   0.43826   9894.77  19.24893     2.151     2.359    23.538     0.304     0.158     0.620     1.380
  11   3  -9   4   0.43813   9891.90  17.37348     2.115     2.318    23.510     0.304     0.158     0.619     1.355
   2   3   9   4   0.43807   9890.67  34.26728     1.745     1.896    23.499     0.304     0.158     0.619     1.118
  11   4  -3   4   0.43809   9891.00  16.85465     0.027     0.030    23.502     0.304     0.158     0.619     0.018
   8   4   3   4   0.43806   9890.41  20.41793     0.145     0.159    23.496     0.304     0.158     0.619     0.093
   8   7  -7   4   0.43772   9882.62  17.11041     0.122     0.134    23.422     0.304     0.158     0.619     0.078
   1   7   7   4   0.43769   9881.96  21.52042     0.025     0.027    23.416     0.304     0.158     0.619     0.016
   8   0 -12   2   0.43746   9876.88  23.08238     0.446     0.498    11.684     0.305     0.157     0.618     0.142
   4   0 -12   2   0.43744   9876.39  35.21981     0.206     0.227    11.682     0.305     0.157     0.618     0.066
   8   5 -10   4   0.43722   9871.32  19.29365     0.120     0.138    23.315     0.305     0.157     0.618     0.076
   2   5 -10   4   0.43719   9870.70  26.55001     0.449     0.507    23.309     0.305     0.157     0.618     0.285
   5   9  -1   4   0.43720   9870.90  16.61694     0.073     0.085    23.311     0.305     0.157     0.618     0.046
   4   9   1   4   0.43719   9870.80  17.01914     0.034     0.039    23.310     0.305     0.157     0.618     0.021
   7   7  -8   4   0.43684   9862.71  17.87369     0.030     0.035    23.234     0.305     0.157     0.617     0.019
   1   7  -8   4   0.43681   9862.21  21.50835     0.007     0.008    23.229     0.305     0.157     0.617     0.004
   5   9  -4   4   0.43633   9851.21  16.61139     0.025     0.027    23.126     0.305     0.157     0.617     0.016
   1   9   4   4   0.43632   9850.96  17.76737     0.012     0.013    23.124     0.305     0.157     0.617     0.008
   6   2 -12   4   0.43611   9846.21  26.67490     0.172     0.186    23.079     0.306     0.157     0.616     0.108
  12   2  -4   4   0.43612   9846.49  16.65207     0.195     0.210    23.082     0.306     0.157     0.616     0.123
   8   2   4   4   0.43608   9845.67  22.28525     0.475     0.511    23.074     0.306     0.157     0.616     0.298
  12   0  -3   2   0.43600   9843.87  16.92826     1.902     2.029    11.529     0.306     0.157     0.616     0.598
   9   0   3   2   0.43597   9843.22  21.12732     1.745     1.864    11.526     0.306     0.157     0.616     0.548
   4   9  -5   4   0.43580   9839.36  17.00948     0.030     0.032    23.015     0.306     0.157     0.616     0.019
   1   9  -5   4   0.43580   9839.21  17.76319     0.000     0.000    23.013     0.306     0.157     0.616     0.000
   9   3 -11   4   0.43578   9838.92  19.88140     2.027     2.148    23.011     0.306     0.157     0.616     1.271
   2   3 -11   4   0.43575   9838.13  34.15967     1.552     1.650    23.003     0.306     0.157     0.616     0.973
   9   6  -8   4   0.43562   9835.27  17.25248     0.245     0.258    22.977     0.306     0.157     0.616     0.153
   1   6   8   4   0.43558   9834.45  24.02115     0.323     0.340    22.969     0.306     0.157     0.616     0.202
   8   1 -12   4   0.43526   9827.22  22.84421     0.020     0.021    22.902     0.306     0.157     0.615     0.012
   4   1 -12   4   0.43524   9826.73  34.35266     0.465     0.489    22.897     0.306     0.157     0.615     0.290
  11   4  -8   4   0.43490   9818.96  16.83329     1.072     1.130    22.825     0.306     0.157     0.615     0.667
   3   4   8   4   0.43485   9817.82  28.59858     0.854     0.900    22.814     0.306     0.157     0.615     0.531
   8   6  -9   4   0.43464   9813.04  18.15475     0.178     0.190    22.770     0.307     0.157     0.614     0.111
   1   6  -9   4   0.43461   9812.40  24.00294     0.432     0.457    22.764     0.307     0.157     0.614     0.268
   0  10   0   2   0.43461   9812.38  16.40793     0.181     0.192    11.382     0.307     0.157     0.614     0.056
   7   2 -12   4   0.43426   9804.60  24.28087     0.655     0.690    22.691     0.307     0.157     0.614     0.405
   5   2 -12   4   0.43425   9804.35  29.32094     0.466     0.490    22.689     0.307     0.157     0.614     0.288
  10   6  -5   4   0.43418   9802.67  16.39391     2.023     2.131    22.674     0.307     0.157     0.614     1.250
   5   6   5   4   0.43414   9801.90  21.09380     1.956     2.057    22.666     0.307     0.157     0.614     1.208
  12   1  -3   4   0.43382   9794.71  16.84269     0.297     0.311    22.600     0.307     0.157     0.613     0.183
   9   1   3   4   0.43380   9794.07  20.94754     0.299     0.313    22.594     0.307     0.157     0.613     0.184
   7   8  -1   4   0.43362   9790.02  16.70121     0.139     0.146    22.557     0.307     0.157     0.613     0.086
   6   8   1   4   0.43361   9789.89  17.30510     0.236     0.247    22.556     0.307     0.157     0.613     0.145
  12   2  -8   4   0.43337   9784.37  16.63415     0.039     0.040    22.505     0.307     0.157     0.613     0.024
   4   2   8   4   0.43331   9783.08  32.27596     0.406     0.420    22.493     0.307     0.157     0.613     0.249
  11   2 -10   4   0.43314   9779.22  17.74045     2.117     2.164    22.457     0.308     0.157     0.612     1.296
   1   2  10   4   0.43309   9778.01  40.46148     1.981     2.046    22.446     0.308     0.157     0.612     1.212
  10   4   0   4   0.43304   9776.94  17.86559     0.335     0.341    22.436     0.308     0.157     0.612     0.205
  10   6  -4   4   0.43286   9772.95  16.38570     0.000     0.000    22.400     0.308     0.157     0.612     0.000
   6   6   4   4   0.43283   9772.30  20.08629     0.190     0.194    22.394     0.308     0.157     0.612     0.116
   1  10   0   4   0.43278   9771.08  16.35589     0.639     0.649    22.383     0.308     0.157     0.612     0.390
   1  10  -1   4   0.43272   9769.80  16.35554     0.518     0.526    22.371     0.308     0.157     0.612     0.316
   0  10   1   4   0.43272   9769.79  16.39616     0.572     0.581    22.371     0.308     0.157     0.612     0.349
   9   7  -4   4   0.43224   9758.83  16.33097     1.211     1.251    22.271     0.308     0.157     0.611     0.735
   5   7   4   4   0.43221   9758.27  19.35801     1.233     1.275    22.266     0.308     0.157     0.611     0.749
  10   2 -11   4   0.43194   9752.24  19.00885     2.032     2.121    22.211     0.308     0.157     0.611     1.230
   1   2 -11   4   0.43190   9751.25  40.37275     2.010     2.087    22.202     0.308     0.157     0.611     1.216
  12   0  -9   2   0.43190   9751.21  16.89977     1.941     2.032    11.101     0.308     0.157     0.610     0.587
   3   0   9   2   0.43184   9749.85  39.06342     1.900     1.974    11.094     0.309     0.156     0.610     0.575
  10   6  -6   4   0.43173   9747.50  16.37861     0.075     0.078    22.167     0.309     0.156     0.610     0.045
   9   7  -5   4   0.43173   9747.40  16.32781     2.133     2.234    22.167     0.309     0.156     0.610     1.289
   4   6   6   4   0.43170   9746.66  22.00433     0.504     0.526    22.160     0.309     0.156     0.610     0.304
   4   7   5   4   0.43170   9746.75  20.05173     1.887     1.972    22.161     0.309     0.156     0.610     1.139
   8   4 -11   4   0.43164   9745.37  20.34016     1.036     1.083    22.148     0.309     0.156     0.610     0.625
   3   4 -11   4   0.43162   9744.82  28.50335     0.498     0.519    22.143     0.309     0.156     0.610     0.300
   7   8  -6   4   0.43164   9745.38  16.68794     0.851     0.890    22.148     0.309     0.156     0.610     0.514
   1   8   6   4   0.43162   9744.90  19.39775     0.723     0.756    22.144     0.309     0.156     0.610     0.437
  12   3  -6   4   0.43150   9742.22  16.29937     0.032     0.034    22.119     0.309     0.156     0.610     0.019
   6   3   6   4   0.43145   9741.14  25.07981     0.591     0.618    22.110     0.309     0.156     0.610     0.356
   6   8  -7   4   0.43091   9728.83  17.28457     0.916     0.962    21.998     0.309     0.156     0.609     0.549
   1   8  -7   4   0.43089   9728.48  19.38989     0.591     0.620    21.995     0.309     0.156     0.609     0.355
  12   3  -5   4   0.43032   9715.55  16.29198     2.181     2.254    21.878     0.310     0.156     0.608     1.300
   7   3   5   4   0.43028   9714.61  23.08940     1.970     2.031    21.870     0.310     0.156     0.608     1.174
  10   5  -1   4   0.43006   9709.74  17.12145     2.146     2.197    21.826     0.310     0.156     0.608     1.276
   9   5   1   4   0.43005   9709.55  18.12250     2.109     2.159    21.824     0.310     0.156     0.608     1.255
   5   6 -10   4   0.42992   9706.65  21.03686     2.118     2.158    21.798     0.310     0.156     0.608     1.258
   5   9   0   4   0.42994   9707.07  16.56965     1.975     2.012    21.802     0.310     0.156     0.608     1.174
  12   1  -9   4   0.42978   9703.41  16.81456     0.287     0.290    21.769     0.310     0.156     0.608     0.170
   3   1   9   4   0.42972   9702.07  37.88026     0.085     0.087    21.757     0.310     0.156     0.607     0.051
  11   0   0   2   0.42924   9691.09  18.05462     0.079     0.080    10.829     0.310     0.156     0.607     0.023
   2  10  -1   4   0.42913   9688.77  16.21369     2.294     2.306    21.638     0.310     0.156     0.607     1.353
   1  10   1   4   0.42913   9688.74  16.33281     2.290     2.302    21.638     0.310     0.156     0.607     1.351
   9   7  -3   4   0.42904   9686.74  16.31080     0.240     0.241    21.620     0.311     0.156     0.606     0.141
   6   7   3   4   0.42902   9686.29  18.57556     0.087     0.087    21.616     0.311     0.156     0.606     0.051
  12   3  -7   4   0.42899   9685.57  16.28357     0.908     0.912    21.609     0.311     0.156     0.606     0.535
   5   3   7   4   0.42894   9684.40  27.19214     1.012     1.021    21.599     0.311     0.156     0.606     0.596
   1  10  -2   4   0.42897   9685.01  16.33175     2.299     2.307    21.604     0.311     0.156     0.606     1.354
   8   2 -12   4   0.42886   9682.62  22.17318     0.479     0.482    21.583     0.311     0.156     0.606     0.282
   4   2 -12   4   0.42884   9682.15  32.09329     0.219     0.222    21.579     0.311     0.156     0.606     0.129
  11   5  -5   4   0.42874   9680.02  16.20584     0.864     0.862    21.560     0.311     0.156     0.606     0.508
   6   5   5   4   0.42871   9679.18  21.64530     1.262     1.267    21.552     0.311     0.156     0.606     0.741
   5   7  -9   4   0.42860   9676.65  19.31897     1.876     1.877    21.530     0.311     0.156     0.606     1.101
   4   7  -9   4   0.42859   9676.56  20.01461     1.485     1.488    21.529     0.311     0.156     0.606     0.872
   5   9  -5   4   0.42856   9675.93  16.56034     1.417     1.411    21.523     0.311     0.156     0.606     0.831
   0   9   5   4   0.42855   9675.68  17.75753     1.703     1.700    21.521     0.311     0.156     0.606     0.999
   9   0 -12   2   0.42837   9671.62  21.02467     2.077     2.095    10.743     0.311     0.156     0.606     0.608
   3   0 -12   2   0.42834   9670.91  38.82312     1.971     2.024    10.739     0.311     0.156     0.606     0.577
   6   6 -10   4   0.42816   9666.76  20.03043     0.037     0.038    21.442     0.311     0.156     0.605     0.022
   4   6 -10   4   0.42815   9666.56  21.94998     0.499     0.511    21.440     0.311     0.156     0.605     0.292
  11   5  -6   4   0.42814   9666.39  16.20204     2.131     2.168    21.439     0.311     0.156     0.605     1.245
   5   5   6   4   0.42810   9665.45  22.92976     1.909     1.966    21.430     0.311     0.156     0.605     1.115
  11   3  -1   4   0.42809   9665.12  17.29713     0.377     0.386    21.428     0.311     0.156     0.605     0.220
  10   3   1   4   0.42808   9664.92  18.46118     0.217     0.223    21.426     0.311     0.156     0.605     0.126
  10   6  -3   4   0.42789   9660.62  16.35385     1.193     1.257    21.388     0.311     0.156     0.605     0.695
   7   6   3   4   0.42786   9660.12  19.04525     1.126     1.190    21.383     0.311     0.156     0.605     0.656
   8   7   0   4   0.42776   9657.89  17.03823     0.216     0.232    21.363     0.311     0.156     0.605     0.126
   9   7  -6   4   0.42756   9653.32  16.30126     0.087     0.097    21.323     0.312     0.156     0.604     0.051
   3   7   6   4   0.42753   9652.62  20.60535     0.049     0.054    21.317     0.312     0.156     0.604     0.028
  10   4 -10   4   0.42748   9651.50  17.81821     0.189     0.211    21.307     0.312     0.156     0.604     0.110
  12   2  -3   4   0.42748   9651.51  16.59446     1.761     1.972    21.307     0.312     0.156     0.604     1.022
   0   4  10   4   0.42744   9650.53  31.06069     0.289     0.313    21.298     0.312     0.156     0.604     0.168
   9   2   3   4   0.42746   9650.90  20.43596     1.634     1.812    21.302     0.312     0.156     0.604     0.948
  11   4  -2   4   0.42747   9651.12  16.78148     1.136     1.274    21.304     0.312     0.156     0.604     0.660
   9   4   2   4   0.42745   9650.73  18.98320     1.077     1.201    21.300     0.312     0.156     0.604     0.625
   2  10   0   4   0.42743   9650.22  16.20291     0.011     0.013    21.296     0.312     0.156     0.604     0.007
   2  10  -2   4   0.42721   9645.30  16.20152     0.026     0.030    21.252     0.312     0.155     0.604     0.015
   0  10   2   4   0.42721   9645.26  16.36063     0.111     0.126    21.252     0.312     0.155     0.604     0.064
  11   1   0   4   0.42716   9644.17  17.94737     1.935     2.198    21.242     0.312     0.155     0.604     1.120
   9   1 -12   4   0.42631   9624.97  20.84720     0.040     0.041    21.074     0.313     0.155     0.603     0.023
   3   1 -12   4   0.42628   9624.28  37.65928     0.003     0.003    21.068     0.313     0.155     0.603     0.002
   6   9  -3   4   0.42594   9616.68  16.10093     0.080     0.077    21.001     0.313     0.155     0.602     0.046
   3   9   3   4   0.42593   9616.42  17.27076     0.052     0.050    20.999     0.313     0.155     0.602     0.030
  11   5  -4   4   0.42574   9612.07  16.18667     0.199     0.190    20.961     0.313     0.155     0.602     0.113
   7   5   4   4   0.42570   9611.38  20.35025     0.146     0.142    20.955     0.313     0.155     0.602     0.084
  10   6  -7   4   0.42572   9611.64  16.33951     0.114     0.109    20.957     0.313     0.155     0.602     0.065
   3   6   7   4   0.42568   9610.76  22.74214     0.232     0.226    20.950     0.313     0.155     0.602     0.132
  10   5  -9   4   0.42569   9611.04  17.08814     1.098     1.053    20.952     0.313     0.155     0.602     0.627
   1   5   9   4   0.42565   9610.09  26.89823     1.328     1.312    20.944     0.313     0.155     0.602     0.758
   6   3 -12   4   0.42553   9607.33  24.95164     0.416     0.410    20.920     0.313     0.155     0.602     0.237
  12   3  -4   4   0.42554   9607.59  16.26121     0.013     0.012    20.922     0.313     0.155     0.602     0.007
   8   3   4   4   0.42550   9606.83  21.27898     0.056     0.055    20.915     0.313     0.155     0.601     0.032
   6   7  -9   4   0.42511   9597.97  18.53702     0.065     0.066    20.838     0.313     0.155     0.601     0.037
   3   7  -9   4   0.42510   9597.71  20.57318     0.002     0.002    20.836     0.313     0.155     0.601     0.001
   9   6   0   4   0.42489   9592.89  17.17074     2.003     2.099    20.794     0.314     0.155     0.601     1.135
   9   5 -10   4   0.42466   9587.86  18.07330     1.245     1.307    20.751     0.314     0.155     0.600     0.704
   1   5 -10   4   0.42463   9587.09  26.87112     1.341     1.398    20.744     0.314     0.155     0.600     0.758
   3   9  -6   4   0.42448   9583.73  17.25910     0.001     0.001    20.715     0.314     0.155     0.600     0.001
   6   9  -2   4   0.42448   9583.79  16.09164     0.179     0.187    20.715     0.314     0.155     0.600     0.101
   4   9   2   4   0.42447   9583.60  16.92709     0.239     0.250    20.714     0.314     0.155     0.600     0.135
   8   7  -8   4   0.42431   9579.94  17.01185     0.240     0.251    20.682     0.314     0.155     0.600     0.135
   0   7   8   4   0.42429   9579.33  21.43248     0.002     0.002    20.677     0.314     0.155     0.600     0.001
  11   5  -7   4   0.42397   9572.21  16.17516     0.279     0.297    20.615     0.314     0.155     0.599     0.157
   8   8  -4   4   0.42396   9571.94  16.03106     0.156     0.166    20.613     0.314     0.155     0.599     0.088
   4   5   7   4   0.42393   9571.22  24.11943     0.042     0.044    20.607     0.314     0.155     0.599     0.024
   4   8   4   4   0.42394   9571.48  18.31685     0.086     0.091    20.609     0.314     0.155     0.599     0.048
   6   9  -4   4   0.42384   9569.37  16.08753     0.125     0.134    20.591     0.314     0.155     0.599     0.070
   2   9   4   4   0.42383   9569.07  17.50551     0.008     0.009    20.588     0.314     0.155     0.599     0.004
   7   3 -12   4   0.42381   9568.66  22.97525     1.317     1.401    20.585     0.314     0.155     0.599     0.739
   5   3 -12   4   0.42380   9568.43  27.05345     1.472     1.560    20.583     0.314     0.155     0.599     0.826
  12   0  -2   2   0.42381   9568.53  16.84080     0.079     0.085    10.292     0.314     0.155     0.599     0.022
  10   0   2   2   0.42379   9568.11  19.36401     0.237     0.253    10.290     0.314     0.155     0.599     0.066
  12   2  -9   4   0.42361   9564.12  16.56722     1.830     1.974    20.546     0.315     0.155     0.599     1.025
   3   2   9   4   0.42356   9562.85  34.88930     1.818     1.918    20.535     0.315     0.154     0.599     1.018
   6   5 -11   4   0.42353   9562.20  21.56731     1.836     1.964    20.529     0.315     0.154     0.599     1.027
   5   5 -11   4   0.42352   9562.10  22.84953     1.343     1.434    20.528     0.315     0.154     0.599     0.751
  11   4  -9   4   0.42333   9557.76  16.75123     0.065     0.069    20.491     0.315     0.154     0.598     0.036
   2   4   9   4   0.42328   9556.66  29.63019     0.379     0.400    20.482     0.315     0.154     0.598     0.212
   7   8   0   4   0.42310   9552.46  16.62796     0.962     1.020    20.446     0.315     0.154     0.598     0.536
   7   6 -10   4   0.42298   9549.77  18.99288     0.341     0.359    20.423     0.315     0.154     0.598     0.190
   3   6 -10   4   0.42296   9549.40  22.69492     0.463     0.486    20.420     0.315     0.154     0.598     0.258
