PWDR PG3_45614_200K.gsa Bank 1 Manganese oxide  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
  15   5   4   8   0.33316   7521.88   9.24796     1.652     2.008     3.716     0.400     0.040     0.471     0.012
  16   2   0   4   0.33310   7520.58   9.24631     0.777     0.939     1.857     0.400     0.040     0.471     0.003
   1  11  12   8   0.33301   7518.48   9.24365     0.664     0.794     3.709     0.400     0.040     0.471     0.005
   9  13   9   8   0.33292   7516.50   9.24114     1.828     2.172     3.705     0.400     0.040     0.471     0.013
   7   9  11   8   0.33274   7512.31   9.23580     0.020     0.024     3.697     0.400     0.039     0.470     0.000
   9   9  10   8   0.33257   7508.59   9.23108     3.432     3.977     3.690     0.401     0.039     0.470     0.024
  10  18   6   8   0.33253   7507.64   9.22987     0.698     0.804     3.688     0.401     0.038     0.470     0.005
   6  24   5   8   0.33249   7506.70   9.22867     0.327     0.375     3.686     0.401     0.038     0.470     0.002
   2  26   5   8   0.33248   7506.40   9.22828     0.511     0.584     3.685     0.401     0.038     0.470     0.004
   5   7  12   8   0.33240   7504.72   9.22615     0.700     0.789     3.682     0.401     0.038     0.470     0.005
   5  27   0   4   0.33236   7503.78   9.22495     3.041     3.408     1.840     0.401     0.038     0.470     0.010
   8   6  11   8   0.33236   7503.72   9.22486     0.021     0.024     3.680     0.401     0.038     0.470     0.000
   6  26   2   8   0.33231   7502.69   9.22355     0.172     0.191     3.678     0.401     0.038     0.470     0.001
   0  24   7   4   0.33231   7502.64   9.22349     0.000     0.000     1.839     0.401     0.038     0.470     0.000
   1  27   4   8   0.33224   7501.08   9.22150     3.205     3.540     3.675     0.401     0.038     0.470     0.022
  13   7   7   8   0.33215   7499.03   9.21888     3.222     3.535     3.671     0.401     0.037     0.470     0.022
  14  14   0   4   0.33215   7499.03   9.21888     0.164     0.180     1.836     0.401     0.037     0.470     0.001
   6   4  12   8   0.33212   7498.44   9.21813     0.719     0.787     3.670     0.401     0.037     0.469     0.005
  16   2   1   8   0.33213   7498.58   9.21830     2.251     2.466     3.670     0.401     0.037     0.469     0.015
   2  18  10   8   0.33205   7496.82   9.21606     0.817     0.892     3.667     0.401     0.037     0.469     0.006
  11   7   9   8   0.33191   7493.63   9.21197     1.984     2.150     3.660     0.401     0.036     0.469     0.014
   1   3  13   8   0.33177   7490.49   9.20795     0.000     0.000     3.654     0.402     0.036     0.469     0.000
  10  14   8   8   0.33167   7488.24   9.20508     0.188     0.205     3.650     0.402     0.036     0.469     0.001
   5  27   1   8   0.33139   7481.93   9.19698     0.019     0.022     3.638     0.402     0.035     0.468     0.000
   9  21   5   8   0.33136   7481.08   9.19589     0.319     0.371     3.636     0.402     0.035     0.468     0.002
  14  14   1   8   0.33118   7477.22   9.19092     0.473     0.573     3.628     0.402     0.034     0.468     0.003
   0   4  13   4   0.33098   7472.62   9.18500     0.588     0.744     1.810     0.403     0.034     0.468     0.002
   2   2  13   8   0.33088   7470.36   9.18209     0.579     0.744     3.615     0.403     0.033     0.468     0.004
  11  19   4   8   0.33086   7469.91   9.18151     1.903     2.448     3.614     0.403     0.033     0.468     0.013
   6  20   8   8   0.33083   7469.23   9.18063     1.569     2.026     3.613     0.403     0.033     0.468     0.011
  13  13   5   8   0.33078   7468.13   9.17921     1.509     1.956     3.611     0.403     0.033     0.468     0.010
  10  22   2   8   0.33070   7466.39   9.17696     0.148     0.192     3.608     0.403     0.033     0.467     0.001
   2  28   2   8   0.33066   7465.49   9.17580     0.115     0.149     3.606     0.403     0.033     0.467     0.001
  16   4   0   4   0.33064   7465.03   9.17521     0.147     0.191     1.802     0.403     0.033     0.467     0.000
  12  14   6   8   0.33061   7464.21   9.17415     1.214     1.570     3.603     0.403     0.032     0.467     0.008
  12   8   8   8   0.33057   7463.37   9.17307     0.159     0.204     3.602     0.403     0.032     0.467     0.001
   8  12  10   8   0.33055   7462.85   9.17240     0.688     0.884     3.601     0.403     0.032     0.467     0.005
   7  19   8   8   0.33051   7461.91   9.17118     1.576     2.018     3.599     0.403     0.032     0.467     0.011
  12  18   3   8   0.33050   7461.75   9.17097     0.159     0.203     3.599     0.403     0.032     0.467     0.001
  13  17   0   4   0.33038   7459.07   9.16751     0.118     0.149     1.797     0.403     0.032     0.467     0.000
   4  14  11   8   0.33030   7457.21   9.16509     1.836     2.297     3.590     0.403     0.031     0.467     0.012
  14   6   6   8   0.33012   7453.28   9.16001     0.642     0.794     3.582     0.404     0.031     0.467     0.004
   5  13  11   8   0.33007   7452.16   9.15856     1.855     2.292     3.580     0.404     0.031     0.467     0.012
   8  24   3   8   0.33006   7451.88   9.15819     0.000     0.000     3.580     0.404     0.031     0.467     0.000
  16   0   2   4   0.33006   7451.87   9.15818     0.609     0.752     1.790     0.404     0.031     0.467     0.002
  13  11   6   8   0.32999   7450.18   9.15599     1.267     1.560     3.576     0.404     0.030     0.466     0.008
   6  18   9   8   0.32997   7449.80   9.15549     0.000     0.000     3.576     0.404     0.030     0.466     0.000
  11  21   0   4   0.32996   7449.51   9.15511     2.709     3.329     1.787     0.404     0.030     0.466     0.009
   2  24   7   8   0.32977   7445.25   9.14959     0.309     0.370     3.567     0.404     0.030     0.466     0.002
  16   4   1   8   0.32969   7443.52   9.14733     0.469     0.556     3.564     0.404     0.029     0.466     0.003
  10   6  10   8   0.32965   7442.69   9.14625     0.747     0.880     3.562     0.404     0.029     0.466     0.005
   7  25   3   8   0.32963   7442.08   9.14546     2.049     2.407     3.561     0.404     0.029     0.466     0.014
   5  25   5   8   0.32951   7439.44   9.14202     1.724     1.993     3.556     0.404     0.029     0.466     0.011
   5  21   8   8   0.32949   7438.93   9.14136     3.240     3.735     3.555     0.404     0.029     0.466     0.022
   5  19   9   8   0.32944   7437.78   9.13986     2.228     2.552     3.553     0.404     0.029     0.466     0.015
  13  17   1   8   0.32943   7437.61   9.13963     3.753     4.295     3.552     0.404     0.029     0.466     0.025
  15   1   5   8   0.32939   7436.77   9.13854     3.361     3.830     3.551     0.405     0.029     0.466     0.022
  16   2   2   8   0.32926   7433.72   9.13457     0.805     0.904     3.545     0.405     0.028     0.465     0.005
   3  25   6   8   0.32912   7430.57   9.13045     1.086     1.201     3.539     0.405     0.028     0.465     0.007
  11  21   1   8   0.32901   7428.12   9.12726     0.020     0.022     3.534     0.405     0.027     0.465     0.000
  15  11   0   4   0.32900   7427.83   9.12687     0.134     0.147     1.767     0.405     0.027     0.465     0.000
  12  16   5   8   0.32898   7427.55   9.12651     0.524     0.571     3.533     0.405     0.027     0.465     0.003
   0  12  12   4   0.32897   7427.22   9.12607     0.862     0.938     1.766     0.405     0.027     0.465     0.003
   3  15  11   8   0.32886   7424.84   9.12296     0.087     0.093     3.528     0.405     0.027     0.465     0.001
   7  17   9   8   0.32885   7424.46   9.12246     2.363     2.537     3.527     0.405     0.027     0.465     0.016
   9  23   3   8   0.32884   7424.30   9.12226     2.225     2.387     3.527     0.405     0.027     0.465     0.015
  12  12   7   8   0.32873   7421.70   9.11885     0.000     0.000     3.522     0.405     0.026     0.465     0.000
   9   1  11   8   0.32869   7421.00   9.11794     2.138     2.260     3.521     0.405     0.026     0.465     0.014
   7  21   7   8   0.32866   7420.26   9.11696     0.000     0.000     3.519     0.405     0.026     0.465     0.000
   1   5  13   8   0.32854   7417.57   9.11344     2.872     2.987     3.514     0.406     0.026     0.464     0.019
   5  27   2   8   0.32854   7417.50   9.11335     3.156     3.282     3.514     0.406     0.026     0.464     0.021
   8  18   8   8   0.32853   7417.31   9.11309     3.562     3.701     3.514     0.406     0.026     0.464     0.023
  15   9   3   8   0.32850   7416.64   9.11222     0.193     0.199     3.512     0.406     0.026     0.464     0.001
   2   4  13   8   0.32847   7415.92   9.11127     2.891     2.985     3.511     0.406     0.025     0.464     0.019
   0  28   3   4   0.32843   7415.12   9.11023     0.546     0.563     1.755     0.406     0.025     0.464     0.002
   1  21   9   8   0.32843   7415.02   9.11010     0.088     0.091     3.509     0.406     0.025     0.464     0.001
   3   1  13   8   0.32835   7413.16   9.10765     2.913     2.982     3.506     0.406     0.025     0.464     0.019
  14  14   2   8   0.32834   7412.91   9.10732     0.173     0.177     3.505     0.406     0.025     0.464     0.001
   0  16  11   4   0.32829   7411.84   9.10592     0.660     0.675     1.752     0.406     0.025     0.464     0.002
  15   7   4   8   0.32829   7411.95   9.10606     2.339     2.391     3.503     0.406     0.025     0.464     0.015
   6  12  11   8   0.32820   7409.93   9.10341     0.091     0.093     3.500     0.406     0.025     0.464     0.001
   6  22   7   8   0.32818   7409.48   9.10282     0.583     0.597     3.499     0.406     0.025     0.464     0.004
   6   6  12   8   0.32809   7407.34   9.10000     0.908     0.934     3.495     0.406     0.024     0.464     0.006
  13  15   4   8   0.32807   7406.96   9.09949     3.299     3.399     3.494     0.406     0.024     0.464     0.022
  15  11   1   8   0.32806   7406.63   9.09907     4.110     4.239     3.493     0.406     0.024     0.464     0.027
   3  11  12   8   0.32795   7404.30   9.09600     0.531     0.554     3.489     0.406     0.024     0.464     0.003
  15   3   5   8   0.32780   7400.83   9.09142     0.339     0.360     3.482     0.406     0.023     0.463     0.002
   4  10  12   8   0.32778   7400.46   9.09094     0.519     0.552     3.482     0.406     0.023     0.463     0.003
  14  10   5   8   0.32772   7398.89   9.08886     0.530     0.568     3.479     0.407     0.023     0.463     0.003
  10  20   5   8   0.32768   7398.01   9.08770     1.820     1.956     3.477     0.407     0.023     0.463     0.012
  13   1   8   8   0.32756   7395.36   9.08420     1.811     1.963     3.472     0.407     0.022     0.463     0.012
   6  26   3   8   0.32756   7395.35   9.08418     0.509     0.551     3.472     0.407     0.022     0.463     0.003
   8  20   7   8   0.32750   7394.12   9.08256     0.549     0.597     3.470     0.407     0.022     0.463     0.004
  14  12   4   8   0.32742   7392.16   9.07997     3.094     3.377     3.466     0.407     0.022     0.463     0.020
   4  20   9   8   0.32727   7388.94   9.07572     0.571     0.625     3.460     0.407     0.021     0.463     0.004
   3  27   4   8   0.32722   7387.68   9.07404     3.197     3.502     3.458     0.407     0.021     0.463     0.021
   9   3  11   8   0.32711   7385.29   9.07087     0.084     0.092     3.453     0.407     0.021     0.462     0.001
   0   6  13   4   0.32699   7382.45   9.06711     0.022     0.023     1.724     0.407     0.020     0.462     0.000
   7   1  12   8   0.32699   7382.43   9.06708     0.505     0.548     3.448     0.407     0.020     0.462     0.003
   4  28   0   4   0.32696   7381.79   9.06624     0.162     0.176     1.723     0.408     0.020     0.462     0.001
  11  15   7   8   0.32691   7380.78   9.06489     0.335     0.361     3.445     0.408     0.020     0.462     0.002
   1  23   8   8   0.32690   7380.52   9.06454     0.472     0.508     3.444     0.408     0.020     0.462     0.003
  16   4   2   8   0.32688   7380.07   9.06394     0.175     0.187     3.444     0.408     0.020     0.462     0.001
   3   3  13   8   0.32677   7377.56   9.06061     0.022     0.023     3.439     0.408     0.020     0.462     0.000
   8   8  11   8   0.32674   7376.84   9.05965     0.639     0.671     3.438     0.408     0.020     0.462     0.004
  16   6   0   4   0.32666   7375.13   9.05739     3.121     3.221     1.717     0.408     0.019     0.462     0.010
  13  17   2   8   0.32663   7374.31   9.05629     0.139     0.142     3.433     0.408     0.019     0.462     0.001
  12   2   9   8   0.32654   7372.41   9.05377     2.473     2.479     3.429     0.408     0.019     0.462     0.016
   4  22   8   8   0.32654   7372.37   9.05371     0.241     0.242     3.429     0.408     0.019     0.462     0.002
   1  19  10   8   0.32652   7371.91   9.05309     1.234     1.230     3.428     0.408     0.019     0.462     0.008
   2  12  12   8   0.32650   7371.53   9.05260     3.730     3.702     3.428     0.408     0.019     0.462     0.024
  11  17   6   8   0.32640   7369.17   9.04945     1.214     1.171     3.423     0.408     0.018     0.461     0.008
  11  21   2   8   0.32622   7365.06   9.04397     3.486     3.206     3.416     0.408     0.018     0.461     0.022
   8  16   9   8   0.32612   7362.89   9.04107     0.689     0.619     3.412     0.409     0.017     0.461     0.004
   5  23   7   8   0.32609   7362.28   9.04025     2.947     2.634     3.410     0.409     0.017     0.461     0.019
  10  12   9   8   0.32604   7361.02   9.03857     0.101     0.089     3.408     0.409     0.017     0.461     0.001
   4  28   1   8   0.32604   7360.99   9.03853     0.616     0.544     3.408     0.409     0.017     0.461     0.004
  10  22   3   8   0.32602   7360.57   9.03798     0.619     0.545     3.407     0.409     0.017     0.461     0.004
   5   9  12   8   0.32600   7360.18   9.03745     4.198     3.683     3.407     0.409     0.017     0.461     0.027
  13   3   8   8   0.32599   7360.01   9.03722     4.117     3.607     3.406     0.409     0.017     0.461     0.026
   2  28   3   8   0.32598   7359.71   9.03682     4.756     4.157     3.406     0.409     0.017     0.461     0.030
   5  17  10   8   0.32595   7358.93   9.03578     0.425     0.369     3.404     0.409     0.017     0.461     0.003
   2  16  11   8   0.32584   7356.50   9.03253     4.085     3.488     3.400     0.409     0.016     0.461     0.026
  13   9   7   8   0.32576   7354.81   9.03026     0.423     0.358     3.397     0.409     0.016     0.460     0.003
  16   6   1   8   0.32574   7354.38   9.02969     0.025     0.021     3.396     0.409     0.016     0.460     0.000
   6  16  10   8   0.32568   7353.01   9.02785     0.438     0.368     3.393     0.409     0.016     0.460     0.003
  11   9   9   8   0.32554   7349.71   9.02343     0.107     0.089     3.387     0.409     0.015     0.460     0.001
   7   3  12   8   0.32543   7347.27   9.02015     4.491     3.661     3.383     0.409     0.015     0.460     0.028
  15  11   2   8   0.32529   7344.11   9.01591     0.176     0.140     3.377     0.410     0.014     0.460     0.001
   4  26   5   8   0.32501   7337.84   9.00747     2.415     1.829     3.365     0.410     0.014     0.459     0.015
   9  17   8   8   0.32499   7337.39   9.00687     0.315     0.237     3.365     0.410     0.013     0.459     0.002
   1  29   0   4   0.32499   7337.25   9.00668     0.439     0.330     1.682     0.410     0.013     0.459     0.001
   7  11  11   8   0.32477   7332.38   9.00012     4.830     3.449     3.355     0.410     0.013     0.459     0.030
   9  19   7   8   0.32476   7332.23   8.99991     3.647     2.600     3.355     0.410     0.013     0.459     0.023
  15   5   5   8   0.32469   7330.48   8.99755     2.712     1.896     3.352     0.410     0.012     0.459     0.017
   0  26   6   4   0.32463   7329.32   8.99599     3.370     2.327     1.675     0.410     0.012     0.459     0.011
  16   2   3   8   0.32463   7329.27   8.99592     3.314     2.287     3.350     0.410     0.012     0.459     0.021
   9  11  10   8   0.32462   7328.93   8.99546     1.756     1.207     3.349     0.410     0.012     0.459     0.011
   4  18  10   8   0.32461   7328.89   8.99541     5.306     3.647     3.349     0.410     0.012     0.459     0.033
  14   8   6   8   0.32462   7328.90   8.99542     1.673     1.150     3.349     0.410     0.012     0.459     0.011
   2   6  13   8   0.32456   7327.76   8.99388     0.000     0.000     3.347     0.411     0.012     0.459     0.000
  14   2   7   8   0.32435   7322.97   8.98740     0.909     0.586     3.338     0.411     0.011     0.458     0.006
  12   4   9   8   0.32422   7320.06   8.98347     0.982     0.613     3.333     0.411     0.011     0.458     0.006
  10   8  10   8   0.32417   7318.83   8.98179     1.949     1.202     3.331     0.411     0.010     0.458     0.012
   1  29   1   8   0.32408   7316.82   8.97906     5.140     3.108     3.327     0.411     0.010     0.458     0.032
  11  13   8   8   0.32405   7316.10   8.97810     0.821     0.493     3.326     0.411     0.010     0.458     0.005
   9   5  11   8   0.32402   7315.37   8.97711     5.742     3.424     3.324     0.411     0.010     0.458     0.036
  12  18   4   8   0.32401   7315.12   8.97676     5.700     3.390     3.324     0.411     0.010     0.458     0.036
   5  27   3   8   0.32394   7313.73   8.97487     0.035     0.021     3.321     0.411     0.010     0.458     0.000
  12  20   0   4   0.32392   7313.11   8.97404     0.292     0.171     1.660     0.411     0.010     0.458     0.001
   1   7  13   8   0.32387   7312.09   8.97265     4.470     2.582     3.318     0.411     0.009     0.458     0.028
   7  15  10   8   0.32384   7311.38   8.97169     6.302     3.616     3.317     0.411     0.009     0.458     0.039
   1  27   5   8   0.32383   7311.22   8.97147     0.147     0.084     3.317     0.411     0.009     0.458     0.001
  14  14   3   8   0.32375   7309.32   8.96889     0.977     0.551     3.313     0.412     0.009     0.458     0.006
   3   5  13   8   0.32368   7307.86   8.96690     4.611     2.577     3.311     0.412     0.009     0.458     0.029
  11   1  10   8   0.32368   7307.72   8.96671     0.643     0.359     3.311     0.412     0.009     0.458     0.004
   8  24   4   8   0.32359   7305.81   8.96412     1.305     0.727     3.307     0.412     0.008     0.457     0.008
   3  21   9   8   0.32358   7305.42   8.96359     0.039     0.022     3.306     0.412     0.008     0.457     0.000
   4   2  13   8   0.32352   7304.17   8.96188     4.611     2.573     3.304     0.412     0.008     0.457     0.029
  12  10   8   8   0.32351   7303.95   8.96158     0.878     0.490     3.304     0.412     0.008     0.457     0.005
   1  13  12   8   0.32349   7303.59   8.96109     2.204     1.232     3.303     0.412     0.008     0.457     0.014
   7  23   6   8   0.32348   7303.36   8.96078     0.404     0.226     3.303     0.412     0.008     0.457     0.003
   4  28   2   8   0.32332   7299.61   8.95566     0.305     0.172     3.296     0.412     0.007     0.457     0.002
   7  25   4   8   0.32318   7296.58   8.95153     1.494     0.849     3.290     0.412     0.007     0.457     0.009
   8  22   6   8   0.32313   7295.47   8.95001     0.395     0.225     3.288     0.412     0.007     0.457     0.002
  16   6   2   8   0.32303   7293.16   8.94687     5.441     3.102     3.284     0.412     0.006     0.457     0.033
  12  20   1   8   0.32302   7292.88   8.94647     0.943     0.538     3.284     0.412     0.006     0.457     0.006
  13   5   8   8   0.32293   7290.81   8.94364     0.408     0.232     3.280     0.413     0.006     0.456     0.003
   6   8  12   8   0.32268   7285.21   8.93598     2.204     1.222     3.270     0.413     0.005     0.456     0.014
  11  19   5   8   0.32255   7282.35   8.93205     3.272     1.780     3.265     0.413     0.004     0.456     0.020
   4  24   7   8   0.32248   7280.69   8.92978     0.000     0.000     3.262     0.413     0.004     0.456     0.000
   9  23   4   8   0.32244   7279.82   8.92859     1.575     0.844     3.260     0.413     0.004     0.456     0.010
   7   5  12   8   0.32238   7278.42   8.92666     2.282     1.218     3.258     0.413     0.004     0.456     0.014
  16   4   3   8   0.32235   7277.83   8.92585     1.001     0.535     3.257     0.413     0.004     0.456     0.006
   6  24   6   8   0.32228   7276.07   8.92344     6.660     3.574     3.254     0.413     0.003     0.456     0.041
   2  26   6   8   0.32226   7275.79   8.92305     0.355     0.191     3.253     0.413     0.003     0.456     0.002
  11   3  10   8   0.32217   7273.60   8.92004     6.524     3.554     3.249     0.414     0.003     0.455     0.040
  15   9   4   8   0.32212   7272.60   8.91866     6.044     3.324     3.247     0.414     0.003     0.455     0.037
   3  23   8   8   0.32211   7272.42   8.91841     0.616     0.340     3.247     0.414     0.003     0.455     0.004
  13  17   3   8   0.32211   7272.31   8.91825     7.243     3.995     3.247     0.414     0.003     0.455     0.044
  14   4   7   8   0.32208   7271.66   8.91736     4.548     2.528     3.246     0.414     0.003     0.455     0.028
   1  25   7   8   0.32208   7271.55   8.91722     3.535     1.967     3.245     0.414     0.003     0.455     0.022
   0  28   4   4   0.32206   7271.17   8.91669     0.309     0.173     1.622     0.414     0.003     0.455     0.001
   9  15   9   8   0.32191   7267.74   8.91196     0.036     0.021     3.239     0.414     0.002     0.455     0.000
   3  19  10   8   0.32175   7264.18   8.90705     2.285     1.495     3.232     0.414     0.001     0.455     0.014
  11  21   3   8   0.32172   7263.44   8.90603     0.031     0.021     3.231     0.414     0.001     0.455     0.000
   0   8  13   4   0.32163   7261.52   8.90338     0.962     0.694     1.614     0.414     0.001     0.455     0.003
   1  29   2   8   0.32141   7256.52   8.89647     0.345     0.317     3.219     0.415     0.000     0.454     0.002
   1  17  11   8   0.32135   7255.11   8.89452     0.000     2.950    -3.216     0.415    -0.000     0.454    -0.000
  16   8   0   4   0.32132   7254.56   8.89375     0.000     0.169    -1.608     0.415    -0.000     0.454    -0.000
   4   4  13   8   0.32126   7253.25   8.89194     0.000     0.692    -3.213     0.415    -0.000     0.454    -0.000
   9  21   6   8   0.32124   7252.74   8.89123     0.000     3.533    -3.212     0.415    -0.001     0.454    -0.000
   6  26   4   8   0.32123   7252.52   8.89093     0.000     0.180    -3.212     0.415    -0.001     0.454    -0.000
  15  11   3   8   0.32083   7243.34   8.87819     0.000     3.943    -3.195     0.415    -0.002     0.454    -0.000
   0  22   9   4   0.32078   7242.35   8.87682     0.000     3.626    -1.597     0.415    -0.002     0.453    -0.000
  13  13   6   8   0.32072   7240.93   8.87483     0.000     2.237    -3.191     0.415    -0.003     0.453    -0.000
  10  18   7   8   0.32056   7237.22   8.86968     0.000     0.000    -3.185     0.416    -0.003     0.453    -0.000
   8  14  10   8   0.32049   7235.82   8.86773     0.000     1.477    -3.182     0.416    -0.004     0.453    -0.000
  12   6   9   8   0.32047   7235.24   8.86691     0.000     0.021    -3.181     0.416    -0.004     0.453    -0.000
  14  16   0   4   0.32047   7235.21   8.86687     0.000     0.313    -1.591     0.416    -0.004     0.453    -0.000
  16   8   1   8   0.32045   7234.81   8.86631     0.000     0.529    -3.180     0.416    -0.004     0.453    -0.000
  12  20   2   8   0.32038   7233.17   8.86403     0.000     0.167    -3.177     0.416    -0.004     0.453    -0.000
   3  29   0   4   0.32028   7231.01   8.86101     0.000     0.443    -1.587     0.416    -0.004     0.453    -0.000
  15   7   5   8   0.32017   7228.61   8.85766     0.000     1.735    -3.169     0.416    -0.005     0.453    -0.000
  10  16   8   8   0.32004   7225.52   8.85335     0.000     0.331    -3.164     0.416    -0.005     0.452    -0.000
  13  15   5   8   0.31997   7223.98   8.85119     0.000     0.082    -3.161     0.416    -0.006     0.452    -0.000
   8  10  11   8   0.31992   7222.78   8.84951     0.000     2.907    -3.159     0.416    -0.006     0.452    -0.000
  15  13   0   4   0.31981   7220.40   8.84617     0.000     0.311    -1.578     0.417    -0.006     0.452    -0.000
  10  22   4   8   0.31978   7219.72   8.84522     0.000     0.181    -3.154     0.417    -0.006     0.452    -0.000
   2  28   4   8   0.31974   7218.90   8.84407     0.000     0.130    -3.152     0.417    -0.006     0.452    -0.000
   0  20  10   4   0.31973   7218.66   8.84374     0.000     0.205    -1.576     0.417    -0.007     0.452    -0.000
  14  16   1   8   0.31960   7215.62   8.83947     0.000     2.968    -3.147     0.417    -0.007     0.452    -0.000
   5  25   6   8   0.31956   7214.77   8.83828     0.000     1.760    -3.145     0.417    -0.007     0.452    -0.000
   9   7  11   8   0.31953   7214.13   8.83738     0.000     2.895    -3.144     0.417    -0.007     0.452    -0.000
  15   1   6   8   0.31945   7212.34   8.83486     0.000     0.215    -3.141     0.417    -0.008     0.452    -0.000
   4  12  12   8   0.31942   7211.71   8.83398     0.000     0.873    -3.140     0.417    -0.008     0.452    -0.000
   3  29   1   8   0.31941   7211.45   8.83362     0.000     2.613    -3.140     0.417    -0.008     0.452    -0.000
  14  12   5   8   0.31936   7210.25   8.83193     0.000     0.081    -3.137     0.417    -0.008     0.451    -0.000
   5  15  11   8   0.31933   7209.53   8.83092     0.000     0.000    -3.136     0.417    -0.008     0.451    -0.000
   2   8  13   8   0.31933   7209.46   8.83082     0.000     2.258    -3.136     0.417    -0.008     0.451    -0.000
   3   7  13   8   0.31921   7206.92   8.82725     0.000     2.255    -3.132     0.417    -0.009     0.451    -0.000
  11   5  10   8   0.31921   7206.79   8.82706     0.000     1.457    -3.131     0.417    -0.009     0.451    -0.000
  16   0   4   4   0.31920   7206.58   8.82678     0.000     0.709    -1.566     0.417    -0.009     0.451    -0.000
   3  27   5   8   0.31918   7206.09   8.82608     0.000     0.183    -3.130     0.417    -0.009     0.451    -0.000
  12  16   6   8   0.31908   7203.92   8.82303     0.000     0.189    -3.126     0.418    -0.009     0.451    -0.000
   0  14  12   4   0.31905   7203.33   8.82219     0.000     1.500    -1.563     0.418    -0.009     0.451    -0.000
   8  26   0   4   0.31904   7203.04   8.82179     0.000     2.138    -1.562     0.418    -0.009     0.451    -0.000
  15  13   1   8   0.31895   7200.92   8.81880     0.000     2.947    -3.121     0.418    -0.010     0.451    -0.000
   4  28   3   8   0.31893   7200.63   8.81839     0.000     0.523    -3.121     0.418    -0.010     0.451    -0.000
   5   1  13   8   0.31885   7198.83   8.81585     0.000     2.247    -3.118     0.418    -0.010     0.451    -0.000
   3  13  12   8   0.31885   7198.78   8.81578     0.000     0.899    -3.118     0.418    -0.010     0.451    -0.000
  12  14   7   8   0.31883   7198.29   8.81509     0.000     1.899    -3.117     0.418    -0.010     0.451    -0.000
   4  16  11   8   0.31880   7197.63   8.81415     0.000     0.628    -3.116     0.418    -0.010     0.451    -0.000
   9  25   0   4   0.31866   7194.46   8.80968     0.000     2.128    -1.555     0.418    -0.011     0.450    -0.000
  16   6   3   8   0.31866   7194.45   8.80966     0.000     0.020    -3.110     0.418    -0.011     0.450    -0.000
   0  24   8   4   0.31863   7193.75   8.80867     0.000     0.759    -1.554     0.418    -0.011     0.450    -0.000
   5  11  12   8   0.31850   7190.72   8.80439     0.000     0.896    -3.104     0.418    -0.012     0.450    -0.000
   2  22   9   8   0.31849   7190.70   8.80435     0.000     0.588    -3.104     0.418    -0.012     0.450    -0.000
  13   7   8   8   0.31849   7190.56   8.80417     0.000     0.325    -3.103     0.418    -0.012     0.450    -0.000
  16   2   4   8   0.31847   7190.17   8.80361     0.000     0.808    -3.103     0.418    -0.012     0.450    -0.000
  14   6   7   8   0.31840   7188.49   8.80123     0.000     0.000    -3.100     0.418    -0.012     0.450    -0.000
   6  14  11   8   0.31836   7187.56   8.79991     0.000     0.627    -3.098     0.419    -0.012     0.450    -0.000
   8   0  12   4   0.31835   7187.47   8.79979     0.000     0.868    -1.549     0.419    -0.012     0.450    -0.000
  13  11   7   8   0.31827   7185.71   8.79729     0.000     1.887    -3.095     0.419    -0.012     0.450    -0.000
   8  26   1   8   0.31818   7183.71   8.79445     0.000     1.653    -3.091     0.419    -0.013     0.450    -0.000
  11  11   9   8   0.31806   7180.96   8.79055     0.000     3.522    -3.087     0.419    -0.013     0.450    -0.000
  15   3   6   8   0.31800   7179.54   8.78853     0.000     3.412    -3.084     0.419    -0.014     0.450    -0.000
   7   7  12   8   0.31796   7178.68   8.78731     0.000     1.482    -3.083     0.419    -0.014     0.449    -0.000
   1   9  13   8   0.31794   7178.19   8.78662     0.000     0.021    -3.082     0.419    -0.014     0.449    -0.000
   7  27   0   4   0.31793   7177.86   8.78615     0.000     3.298    -1.541     0.419    -0.014     0.449    -0.000
  14  10   6   8   0.31792   7177.77   8.78602     0.000     0.188    -3.081     0.419    -0.014     0.449    -0.000
  10  20   6   8   0.31789   7176.96   8.78488     0.000     1.731    -3.080     0.419    -0.014     0.449    -0.000
  16   8   2   8   0.31787   7176.50   8.78422     0.000     0.165    -3.079     0.419    -0.014     0.449    -0.000
   5  27   4   8   0.31782   7175.49   8.78278     0.000     2.932    -3.077     0.419    -0.014     0.449    -0.000
   9  25   1   8   0.31781   7175.19   8.78236     0.000     1.646    -3.077     0.419    -0.014     0.449    -0.000
  14  14   4   8   0.31764   7171.33   8.77686     0.000     0.167    -3.070     0.419    -0.015     0.449    -0.000
   8   2  12   8   0.31763   7171.18   8.77665     0.000     0.887    -3.070     0.419    -0.015     0.449    -0.000
   4   6  13   8   0.31761   7170.70   8.77596     0.000     0.021    -3.069     0.420    -0.015     0.449    -0.000
  10  10  10   8   0.31750   7168.31   8.77255     0.000     0.204    -3.065     0.420    -0.016     0.449    -0.000
   3  25   7   8   0.31749   7168.10   8.77226     0.000     1.993    -3.065     0.420    -0.016     0.449    -0.000
   2  20  10   8   0.31747   7167.51   8.77141     0.000     1.802    -3.064     0.420    -0.016     0.449    -0.000
   5   3  13   8   0.31741   7166.22   8.76956     0.000     0.021    -3.061     0.420    -0.016     0.449    -0.000
   1  29   3   8   0.31710   7159.27   8.75964     0.000     2.887    -3.050     0.420    -0.017     0.448    -0.000
